worker,t0,t1,bytes
cpu,27626.719455,27626.720427,22020096
cpu,27626.720428,27626.721384,22020096
cpu,27626.721385,27626.722351,22020096
cpu,27626.722351,27626.723310,22020096
cpu,27626.723310,27626.724277,22020096
cpu,27626.724277,27626.725251,22020096
cpu,27626.725251,27626.726204,22020096
cpu,27626.726205,27626.727164,22020096
cpu,27626.727164,27626.728138,22020096
cpu,27626.728138,27626.729094,22020096
cpu,27626.729094,27626.730051,22020096
cpu,27626.730052,27626.731008,22020096
cpu,27626.731008,27626.731970,22020096
cpu,27626.731970,27626.732963,22020096
cpu,27626.732963,27626.733921,22020096
cpu,27626.733922,27626.734881,22020096
cpu,27626.734882,27626.735835,22020096
cpu,27626.735835,27626.736814,22020096
cpu,27626.736814,27626.737773,22020096
cpu,27626.737773,27626.738736,22020096
cpu,27626.738736,27626.739688,22020096
cpu,27626.739689,27626.740669,22020096
cpu,27626.740669,27626.741657,22020096
cpu,27626.741657,27626.742662,22020096
cpu,27626.742662,27626.743683,22020096
cpu,27626.743683,27626.744668,22020096
cpu,27626.744668,27626.745636,22020096
cpu,27626.745636,27626.746590,22020096
cpu,27626.746590,27626.747552,22020096
cpu,27626.747552,27626.748528,22020096
cpu,27626.748528,27626.749488,22020096
cpu,27626.749488,27626.750452,22020096
cpu,27626.750452,27626.751409,22020096
cpu,27626.751409,27626.752395,22020096
cpu,27626.752396,27626.753354,22020096
cpu,27626.753354,27626.754315,22020096
cpu,27626.754315,27626.755280,22020096
cpu,27626.755280,27626.756251,22020096
cpu,27626.756251,27626.757213,22020096
cpu,27626.757213,27626.758166,22020096
cpu,27626.758166,27626.759117,22020096
cpu,27626.759125,27626.760098,22020096
cpu,27626.760098,27626.761059,22020096
cpu,27626.761059,27626.762029,22020096
cpu,27626.762029,27626.762984,22020096
cpu,27626.762984,27626.763944,22020096
cpu,27626.763944,27626.764911,22020096
cpu,27626.764912,27626.765877,22020096
cpu,27626.765877,27626.766831,22020096
cpu,27626.766832,27626.767793,22020096
cpu,27626.767793,27626.768764,22020096
cpu,27626.768764,27626.769717,22020096
cpu,27626.769718,27626.770675,22020096
cpu,27626.770675,27626.771629,22020096
cpu,27626.771629,27626.772611,22020096
cpu,27626.772611,27626.773585,22020096
cpu,27626.773585,27626.774543,22020096
cpu,27626.774543,27626.775508,22020096
cpu,27626.775508,27626.776472,22020096
cpu,27626.776472,27626.777428,22020096
cpu,27626.777429,27626.778384,22020096
cpu,27626.778384,27626.779340,22020096
cpu,27626.779340,27626.780313,22020096
cpu,27626.780313,27626.781271,22020096
cpu,27626.781272,27626.782242,22020096
cpu,27626.782242,27626.783194,22020096
cpu,27626.783194,27626.784167,22020096
cpu,27626.784167,27626.785121,22020096
cpu,27626.785121,27626.786077,22020096
cpu,27626.786077,27626.787037,22020096
cpu,27626.787038,27626.788052,22020096
cpu,27626.788052,27626.789055,22020096
cpu,27626.789055,27626.790036,22020096
cpu,27626.790036,27626.791023,22020096
cpu,27626.791024,27626.792017,22020096
cpu,27626.792018,27626.792983,22020096
cpu,27626.792984,27626.793972,22020096
cpu,27626.793972,27626.794939,22020096
cpu,27626.794939,27626.795906,22020096
cpu,27626.795906,27626.796879,22020096
cpu,27626.796879,27626.797837,22020096
cpu,27626.797837,27626.798793,22020096
cpu,27626.798793,27626.799748,22020096
cpu,27626.799748,27626.800725,22020096
cpu,27626.800725,27626.801688,22020096
cpu,27626.801689,27626.802659,22020096
cpu,27626.802659,27626.803617,22020096
cpu,27626.803617,27626.804603,22020096
cpu,27626.804603,27626.805559,22020096
cpu,27626.805560,27626.806527,22020096
cpu,27626.806527,27626.807495,22020096
cpu,27626.807495,27626.808468,22020096
cpu,27626.808469,27626.809430,22020096
cpu,27626.809430,27626.810382,22020096
cpu,27626.810382,27626.811341,22020096
cpu,27626.811341,27626.812315,22020096
cpu,27626.812315,27626.813270,22020096
cpu,27626.813270,27626.814230,22020096
cpu,27626.814230,27626.815191,22020096
cpu,27626.815191,27626.816154,22020096
cpu,27626.816154,27626.817111,22020096
cpu,27626.817112,27626.818076,22020096
cpu,27626.818076,27626.819036,22020096
cpu,27626.819036,27626.820017,22020096
cpu,27626.820018,27626.820978,22020096
cpu,27626.820978,27626.821961,22020096
cpu,27626.821961,27626.822939,22020096
cpu,27626.822939,27626.823901,22020096
cpu,27626.823901,27626.824870,22020096
cpu,27626.824870,27626.825824,22020096
cpu,27626.825824,27626.826782,22020096
cpu,27626.826782,27626.827739,22020096
cpu,27626.827740,27626.828713,22020096
cpu,27626.828714,27626.829669,22020096
cpu,27626.829669,27626.830625,22020096
cpu,27626.830625,27626.831578,22020096
cpu,27626.831579,27626.832549,22020096
cpu,27626.832549,27626.833510,22020096
cpu,27626.833511,27626.834494,22020096
cpu,27626.834494,27626.835500,22020096
cpu,27626.835500,27626.836492,22020096
cpu,27626.836492,27626.837466,22020096
cpu,27626.837466,27626.838446,22020096
cpu,27626.838446,27626.839396,22020096
cpu,27626.839396,27626.840372,22020096
cpu,27626.840372,27626.841325,22020096
cpu,27626.841325,27626.842285,22020096
cpu,27626.842285,27626.843258,22020096
cpu,27626.843258,27626.844227,22020096
cpu,27626.844227,27626.845184,22020096
cpu,27626.845185,27626.846136,22020096
cpu,27626.846136,27626.847090,22020096
cpu,27626.847091,27626.848058,22020096
cpu,27626.848058,27626.849018,22020096
cpu,27626.849018,27626.849976,22020096
cpu,27626.849976,27626.850932,22020096
cpu,27626.850932,27626.851896,22020096
cpu,27626.851896,27626.852878,22020096
cpu,27626.852878,27626.853839,22020096
cpu,27626.853839,27626.854814,22020096
cpu,27626.854815,27626.855773,22020096
cpu,27626.855773,27626.856742,22020096
cpu,27626.856742,27626.857694,22020096
cpu,27626.857694,27626.858656,22020096
cpu,27626.858656,27626.859610,22020096
cpu,27626.859610,27626.860578,22020096
cpu,27626.860579,27626.861534,22020096
cpu,27626.861534,27626.862488,22020096
cpu,27626.862489,27626.863454,22020096
cpu,27626.863454,27626.864431,22020096
cpu,27626.864431,27626.865393,22020096
cpu,27626.865393,27626.866347,22020096
cpu,27626.866348,27626.867303,22020096
cpu,27626.867303,27626.868279,22020096
cpu,27626.868279,27626.869231,22020096
cpu,27626.869231,27626.870187,22020096
cpu,27626.870187,27626.871147,22020096
cpu,27626.871148,27626.872124,22020096
cpu,27626.872124,27626.873097,22020096
cpu,27626.873097,27626.874057,22020096
cpu,27626.874058,27626.875013,22020096
cpu,27626.875013,27626.875976,22020096
cpu,27626.875976,27626.876949,22020096
cpu,27626.876950,27626.877908,22020096
cpu,27626.877908,27626.878871,22020096
cpu,27626.878871,27626.879827,22020096
cpu,27626.879828,27626.880805,22020096
cpu,27626.880805,27626.881790,22020096
cpu,27626.881790,27626.882767,22020096
cpu,27626.882767,27626.883776,22020096
cpu,27626.883776,27626.884808,22020096
cpu,27626.884808,27626.885796,22020096
cpu,27626.885796,27626.886747,22020096
cpu,27626.886747,27626.887726,22020096
cpu,27626.887726,27626.888700,22020096
cpu,27626.888700,27626.889658,22020096
cpu,27626.889658,27626.890613,22020096
cpu,27626.890613,27626.891568,22020096
cpu,27626.891568,27626.892543,22020096
cpu,27626.892543,27626.893511,22020096
cpu,27626.893511,27626.894470,22020096
cpu,27626.894470,27626.895430,22020096
cpu,27626.895430,27626.896402,22020096
cpu,27626.896403,27626.897374,22020096
cpu,27626.897375,27626.898333,22020096
cpu,27626.898333,27626.899298,22020096
cpu,27626.899298,27626.900265,22020096
cpu,27626.900265,27626.901221,22020096
cpu,27626.901221,27626.902177,22020096
cpu,27626.902177,27626.903152,22020096
cpu,27626.903152,27626.904120,22020096
cpu,27626.904120,27626.905079,22020096
cpu,27626.905079,27626.906040,22020096
cpu,27626.906041,27626.906996,22020096
cpu,27626.906996,27626.907950,22020096
cpu,27626.907950,27626.908925,22020096
cpu,27626.908925,27626.909892,22020096
cpu,27626.909892,27626.910848,22020096
cpu,27626.910848,27626.911801,22020096
cpu,27626.911801,27626.912768,22020096
cpu,27626.912769,27626.913734,22020096
cpu,27626.913735,27626.914687,22020096
cpu,27626.914687,27626.915654,22020096
cpu,27626.915654,27626.916645,22020096
cpu,27626.916645,27626.917608,22020096
cpu,27626.917608,27626.918573,22020096
cpu,27626.918573,27626.919530,22020096
cpu,27626.919530,27626.920511,22020096
cpu,27626.920511,27626.921472,22020096
cpu,27626.921472,27626.922430,22020096
cpu,27626.922430,27626.923405,22020096
cpu,27626.923405,27626.924382,22020096
cpu,27626.924389,27626.925348,22020096
cpu,27626.925348,27626.926307,22020096
cpu,27626.926308,27626.927262,22020096
cpu,27626.927262,27626.928284,22020096
cpu,27626.928284,27626.929268,22020096
cpu,27626.929269,27626.930248,22020096
cpu,27626.930248,27626.931221,22020096
cpu,27626.931221,27626.932227,22020096
cpu,27626.932227,27626.933187,22020096
cpu,27626.933187,27626.934139,22020096
cpu,27626.934139,27626.935096,22020096
cpu,27626.935096,27626.936064,22020096
cpu,27626.936065,27626.937022,22020096
cpu,27626.937023,27626.937993,22020096
cpu,27626.937993,27626.938954,22020096
cpu,27626.938955,27626.939917,22020096
cpu,27626.939918,27626.940885,22020096
cpu,27626.940885,27626.941843,22020096
cpu,27626.941843,27626.942799,22020096
cpu,27626.942799,27626.943773,22020096
cpu,27626.943773,27626.944745,22020096
cpu,27626.944745,27626.945707,22020096
cpu,27626.945707,27626.946665,22020096
cpu,27626.946665,27626.947619,22020096
cpu,27626.947620,27626.948606,22020096
cpu,27626.948606,27626.949557,22020096
cpu,27626.949558,27626.950513,22020096
cpu,27626.950514,27626.951468,22020096
cpu,27626.951468,27626.952448,22020096
cpu,27626.952448,27626.953415,22020096
cpu,27626.953415,27626.954374,22020096
cpu,27626.954375,27626.955339,22020096
cpu,27626.955340,27626.956315,22020096
cpu,27626.956316,27626.957286,22020096
cpu,27626.957287,27626.958248,22020096
cpu,27626.958248,27626.959212,22020096
cpu,27626.959212,27626.960186,22020096
cpu,27626.960186,27626.961140,22020096
cpu,27626.961141,27626.962099,22020096
cpu,27626.962099,27626.963059,22020096
cpu,27626.963059,27626.964042,22020096
cpu,27626.964042,27626.965000,22020096
cpu,27626.965001,27626.965960,22020096
cpu,27626.965961,27626.966915,22020096
cpu,27626.966915,27626.967870,22020096
cpu,27626.967870,27626.968840,22020096
cpu,27626.968840,27626.969791,22020096
cpu,27626.969791,27626.970749,22020096
cpu,27626.970749,27626.971702,22020096
cpu,27626.971702,27626.972696,22020096
cpu,27626.972696,27626.973672,22020096
cpu,27626.973672,27626.974709,22020096
cpu,27626.974710,27626.975757,22020096
cpu,27626.975757,27626.976769,22020096
cpu,27626.976769,27626.977749,22020096
cpu,27626.977749,27626.978762,22020096
cpu,27626.978762,27626.979717,22020096
cpu,27626.979718,27626.980691,22020096
cpu,27626.980692,27626.981655,22020096
cpu,27626.981655,27626.982617,22020096
cpu,27626.982617,27626.983576,22020096
cpu,27626.983576,27626.984550,22020096
cpu,27626.984550,27626.985509,22020096
cpu,27626.985509,27626.986460,22020096
cpu,27626.986460,27626.987422,22020096
cpu,27626.987422,27626.988399,22020096
cpu,27626.988399,27626.989367,22020096
cpu,27626.989367,27626.990324,22020096
cpu,27626.990325,27626.991286,22020096
cpu,27626.991286,27626.992263,22020096
cpu,27626.992263,27626.993219,22020096
cpu,27626.993219,27626.994200,22020096
cpu,27626.994200,27626.995153,22020096
cpu,27626.995153,27626.996127,22020096
cpu,27626.996127,27626.997086,22020096
cpu,27626.997086,27626.998051,22020096
cpu,27626.998051,27626.999013,22020096
cpu,27626.999013,27626.999967,22020096
cpu,27626.999967,27627.000940,22020096
cpu,27627.000940,27627.001895,22020096
cpu,27627.001896,27627.002852,22020096
cpu,27627.002852,27627.003824,22020096
cpu,27627.003824,27627.004801,22020096
cpu,27627.004801,27627.005760,22020096
cpu,27627.005760,27627.006716,22020096
cpu,27627.006716,27627.007678,22020096
cpu,27627.007678,27627.008643,22020096
cpu,27627.008644,27627.009600,22020096
cpu,27627.009601,27627.010553,22020096
cpu,27627.010553,27627.011512,22020096
cpu,27627.011512,27627.012483,22020096
cpu,27627.012483,27627.013435,22020096
cpu,27627.013435,27627.014406,22020096
cpu,27627.014406,27627.015360,22020096
cpu,27627.015360,27627.016335,22020096
cpu,27627.016335,27627.017293,22020096
cpu,27627.017293,27627.018254,22020096
cpu,27627.018254,27627.019216,22020096
cpu,27627.019216,27627.020186,22020096
cpu,27627.020186,27627.021171,22020096
cpu,27627.021171,27627.022133,22020096
cpu,27627.022134,27627.023126,22020096
cpu,27627.023126,27627.024123,22020096
cpu,27627.024123,27627.025105,22020096
cpu,27627.025105,27627.026054,22020096
cpu,27627.026054,27627.027012,22020096
cpu,27627.027012,27627.027974,22020096
cpu,27627.027974,27627.028946,22020096
cpu,27627.028946,27627.029900,22020096
cpu,27627.029900,27627.030859,22020096
cpu,27627.030859,27627.031817,22020096
cpu,27627.031817,27627.032792,22020096
cpu,27627.032792,27627.033766,22020096
cpu,27627.033766,27627.034732,22020096
cpu,27627.034732,27627.035682,22020096
cpu,27627.035682,27627.036649,22020096
cpu,27627.036649,27627.037604,22020096
cpu,27627.037605,27627.038561,22020096
cpu,27627.038561,27627.039521,22020096
cpu,27627.039521,27627.040492,22020096
cpu,27627.040493,27627.041452,22020096
cpu,27627.041452,27627.042405,22020096
cpu,27627.042405,27627.043359,22020096
cpu,27627.043359,27627.044340,22020096
cpu,27627.044340,27627.045321,22020096
cpu,27627.045321,27627.046277,22020096
cpu,27627.046277,27627.047229,22020096
cpu,27627.047229,27627.048204,22020096
cpu,27627.048204,27627.049163,22020096
cpu,27627.049163,27627.050123,22020096
cpu,27627.050123,27627.051077,22020096
cpu,27627.051077,27627.052051,22020096
cpu,27627.052052,27627.053007,22020096
cpu,27627.053007,27627.053964,22020096
cpu,27627.053965,27627.054920,22020096
cpu,27627.054920,27627.055869,22020096
cpu,27627.055869,27627.056846,22020096
cpu,27627.056846,27627.057801,22020096
cpu,27627.057801,27627.058763,22020096
cpu,27627.058763,27627.059720,22020096
cpu,27627.059720,27627.060686,22020096
cpu,27627.060686,27627.061648,22020096
cpu,27627.061648,27627.062602,22020096
cpu,27627.062602,27627.063559,22020096
cpu,27627.063559,27627.064548,22020096
cpu,27627.064548,27627.065506,22020096
cpu,27627.065506,27627.066461,22020096
cpu,27627.066461,27627.067415,22020096
cpu,27627.067416,27627.068456,22020096
cpu,27627.068457,27627.069431,22020096
cpu,27627.069431,27627.070429,22020096
cpu,27627.070429,27627.071402,22020096
cpu,27627.071403,27627.072407,22020096
cpu,27627.072407,27627.073362,22020096
cpu,27627.073362,27627.074330,22020096
cpu,27627.074330,27627.075288,22020096
cpu,27627.075288,27627.076258,22020096
cpu,27627.076258,27627.077212,22020096
cpu,27627.077213,27627.078171,22020096
cpu,27627.078171,27627.079124,22020096
cpu,27627.079124,27627.080099,22020096
cpu,27627.080099,27627.081051,22020096
cpu,27627.081051,27627.082006,22020096
cpu,27627.082006,27627.082961,22020096
cpu,27627.082961,27627.083916,22020096
cpu,27627.083916,27627.084902,22020096
cpu,27627.084902,27627.085856,22020096
cpu,27627.085856,27627.086813,22020096
cpu,27627.086813,27627.087764,22020096
cpu,27627.087764,27627.088735,22020096
cpu,27627.088741,27627.089697,22020096
cpu,27627.089697,27627.090657,22020096
cpu,27627.090657,27627.091614,22020096
cpu,27627.091614,27627.092577,22020096
cpu,27627.092578,27627.093532,22020096
cpu,27627.093532,27627.094517,22020096
cpu,27627.094517,27627.095472,22020096
cpu,27627.095472,27627.096445,22020096
cpu,27627.096446,27627.097403,22020096
cpu,27627.097403,27627.098360,22020096
cpu,27627.098361,27627.099317,22020096
cpu,27627.099317,27627.100291,22020096
cpu,27627.100291,27627.101242,22020096
cpu,27627.101242,27627.102196,22020096
cpu,27627.102196,27627.103151,22020096
cpu,27627.103151,27627.104129,22020096
cpu,27627.104130,27627.105109,22020096
cpu,27627.105109,27627.106066,22020096
cpu,27627.106066,27627.107022,22020096
cpu,27627.107022,27627.107981,22020096
cpu,27627.107981,27627.108954,22020096
cpu,27627.108955,27627.109910,22020096
cpu,27627.109910,27627.110863,22020096
cpu,27627.110863,27627.111814,22020096
cpu,27627.111814,27627.112783,22020096
cpu,27627.112783,27627.113739,22020096
cpu,27627.113739,27627.114728,22020096
cpu,27627.114729,27627.115795,22020096
cpu,27627.115795,27627.116796,22020096
cpu,27627.116797,27627.117770,22020096
cpu,27627.117770,27627.118783,22020096
cpu,27627.118783,27627.119743,22020096
cpu,27627.119743,27627.120720,22020096
cpu,27627.120720,27627.121676,22020096
cpu,27627.121676,27627.122635,22020096
cpu,27627.122635,27627.123589,22020096
cpu,27627.123589,27627.124573,22020096
cpu,27627.124573,27627.125535,22020096
cpu,27627.125535,27627.126493,22020096
cpu,27627.126493,27627.127456,22020096
cpu,27627.127456,27627.128425,22020096
cpu,27627.128425,27627.129395,22020096
cpu,27627.129395,27627.130352,22020096
cpu,27627.130352,27627.131313,22020096
cpu,27627.131313,27627.132298,22020096
cpu,27627.132298,27627.133253,22020096
cpu,27627.133253,27627.134235,22020096
cpu,27627.134235,27627.135193,22020096
cpu,27627.135194,27627.136163,22020096
cpu,27627.136163,27627.137121,22020096
cpu,27627.137121,27627.138084,22020096
cpu,27627.138084,27627.139042,22020096
cpu,27627.139042,27627.140000,22020096
cpu,27627.140000,27627.140970,22020096
cpu,27627.140970,27627.141922,22020096
cpu,27627.141923,27627.142880,22020096
cpu,27627.142881,27627.143837,22020096
cpu,27627.143837,27627.144818,22020096
cpu,27627.144818,27627.145778,22020096
cpu,27627.145778,27627.146736,22020096
cpu,27627.146736,27627.147692,22020096
cpu,27627.147692,27627.148658,22020096
cpu,27627.148658,27627.149613,22020096
cpu,27627.149613,27627.150568,22020096
cpu,27627.150569,27627.151528,22020096
cpu,27627.151528,27627.152520,22020096
cpu,27627.152520,27627.153475,22020096
cpu,27627.153475,27627.154433,22020096
cpu,27627.154433,27627.155409,22020096
cpu,27627.155409,27627.156385,22020096
cpu,27627.156385,27627.157342,22020096
cpu,27627.157342,27627.158302,22020096
cpu,27627.158302,27627.159252,22020096
cpu,27627.159252,27627.160226,22020096
cpu,27627.160226,27627.161184,22020096
cpu,27627.161184,27627.162163,22020096
cpu,27627.162163,27627.163144,22020096
cpu,27627.163144,27627.164137,22020096
cpu,27627.164137,27627.165124,22020096
cpu,27627.165124,27627.166119,22020096
cpu,27627.166119,27627.167082,22020096
cpu,27627.167082,27627.168066,22020096
cpu,27627.168066,27627.169020,22020096
cpu,27627.169020,27627.169979,22020096
cpu,27627.169979,27627.170939,22020096
cpu,27627.170939,27627.171902,22020096
cpu,27627.171902,27627.172878,22020096
cpu,27627.172878,27627.173841,22020096
cpu,27627.173841,27627.174810,22020096
cpu,27627.174810,27627.175763,22020096
cpu,27627.175763,27627.176729,22020096
cpu,27627.176730,27627.177684,22020096
cpu,27627.177684,27627.178644,22020096
cpu,27627.178644,27627.179600,22020096
cpu,27627.179600,27627.180576,22020096
cpu,27627.180576,27627.181529,22020096
cpu,27627.181529,27627.182488,22020096
cpu,27627.182488,27627.183449,22020096
cpu,27627.183449,27627.184422,22020096
cpu,27627.184422,27627.185405,22020096
cpu,27627.185405,27627.186361,22020096
cpu,27627.186361,27627.187313,22020096
cpu,27627.187313,27627.188282,22020096
cpu,27627.188283,27627.189235,22020096
cpu,27627.189235,27627.190190,22020096
cpu,27627.190191,27627.191144,22020096
cpu,27627.191145,27627.192118,22020096
cpu,27627.192119,27627.193073,22020096
cpu,27627.193073,27627.194026,22020096
cpu,27627.194026,27627.194983,22020096
cpu,27627.194983,27627.195960,22020096
cpu,27627.195961,27627.196934,22020096
cpu,27627.196934,27627.197887,22020096
cpu,27627.197888,27627.198838,22020096
cpu,27627.198838,27627.199793,22020096
cpu,27627.199793,27627.200764,22020096
cpu,27627.200764,27627.201716,22020096
cpu,27627.201716,27627.202668,22020096
cpu,27627.202668,27627.203671,22020096
cpu,27627.203671,27627.204645,22020096
cpu,27627.204645,27627.205636,22020096
cpu,27627.205636,27627.206599,22020096
cpu,27627.206599,27627.207564,22020096
cpu,27627.207564,27627.208553,22020096
cpu,27627.208553,27627.209522,22020096
cpu,27627.209522,27627.210519,22020096
cpu,27627.210519,27627.211487,22020096
cpu,27627.211487,27627.212458,22020096
cpu,27627.212458,27627.213420,22020096
cpu,27627.213420,27627.214373,22020096
cpu,27627.214373,27627.215336,22020096
cpu,27627.215336,27627.216300,22020096
cpu,27627.216300,27627.217264,22020096
cpu,27627.217264,27627.218222,22020096
cpu,27627.218223,27627.219194,22020096
cpu,27627.219194,27627.220171,22020096
cpu,27627.220171,27627.221132,22020096
cpu,27627.221132,27627.222099,22020096
cpu,27627.222099,27627.223058,22020096
cpu,27627.223058,27627.224037,22020096
cpu,27627.224037,27627.225001,22020096
cpu,27627.225002,27627.225957,22020096
cpu,27627.225957,27627.226918,22020096
cpu,27627.226918,27627.227880,22020096
cpu,27627.227881,27627.228862,22020096
cpu,27627.228862,27627.229820,22020096
cpu,27627.229820,27627.230780,22020096
cpu,27627.230780,27627.231743,22020096
cpu,27627.231743,27627.232719,22020096
cpu,27627.232719,27627.233675,22020096
cpu,27627.233675,27627.234637,22020096
cpu,27627.234638,27627.235614,22020096
cpu,27627.235615,27627.236587,22020096
cpu,27627.236587,27627.237558,22020096
cpu,27627.237559,27627.238516,22020096
cpu,27627.238516,27627.239473,22020096
cpu,27627.239473,27627.240446,22020096
cpu,27627.240446,27627.241402,22020096
cpu,27627.241402,27627.242361,22020096
cpu,27627.242362,27627.243313,22020096
cpu,27627.243314,27627.244285,22020096
cpu,27627.244285,27627.245246,22020096
cpu,27627.245246,27627.246206,22020096
cpu,27627.246207,27627.247164,22020096
cpu,27627.247164,27627.248139,22020096
cpu,27627.248139,27627.249093,22020096
cpu,27627.249093,27627.250045,22020096
cpu,27627.250046,27627.251002,22020096
cpu,27627.251002,27627.251958,22020096
cpu,27627.251958,27627.252929,22020096
cpu,27627.252930,27627.253884,22020096
cpu,27627.253890,27627.254880,22020096
cpu,27627.254880,27627.255894,22020096
cpu,27627.255894,27627.256923,22020096
cpu,27627.256923,27627.257892,22020096
cpu,27627.257893,27627.258880,22020096
cpu,27627.258880,27627.259842,22020096
cpu,27627.259842,27627.260816,22020096
cpu,27627.260816,27627.261768,22020096
cpu,27627.261768,27627.262728,22020096
cpu,27627.262728,27627.263679,22020096
cpu,27627.263679,27627.264655,22020096
cpu,27627.264655,27627.265635,22020096
cpu,27627.265635,27627.266597,22020096
cpu,27627.266597,27627.267553,22020096
cpu,27627.267553,27627.268520,22020096
cpu,27627.268521,27627.269475,22020096
cpu,27627.269475,27627.270433,22020096
cpu,27627.270433,27627.271386,22020096
cpu,27627.271386,27627.272354,22020096
cpu,27627.272354,27627.273308,22020096
cpu,27627.273308,27627.274268,22020096
cpu,27627.274268,27627.275226,22020096
cpu,27627.275226,27627.276219,22020096
cpu,27627.276220,27627.277171,22020096
cpu,27627.277171,27627.278128,22020096
cpu,27627.278128,27627.279083,22020096
cpu,27627.279084,27627.280061,22020096
cpu,27627.280061,27627.281016,22020096
cpu,27627.281016,27627.281966,22020096
cpu,27627.281966,27627.282931,22020096
cpu,27627.282931,27627.283883,22020096
cpu,27627.283883,27627.284856,22020096
cpu,27627.284856,27627.285847,22020096
cpu,27627.285847,27627.286807,22020096
cpu,27627.286808,27627.287764,22020096
cpu,27627.287764,27627.288734,22020096
cpu,27627.288734,27627.289693,22020096
cpu,27627.289693,27627.290640,22020096
cpu,27627.290640,27627.291594,22020096
cpu,27627.291594,27627.292560,22020096
cpu,27627.292560,27627.293519,22020096
cpu,27627.293519,27627.294476,22020096
cpu,27627.294477,27627.295441,22020096
cpu,27627.295441,27627.296417,22020096
cpu,27627.296417,27627.297371,22020096
cpu,27627.297371,27627.298325,22020096
cpu,27627.298326,27627.299276,22020096
cpu,27627.299276,27627.300253,22020096
cpu,27627.300253,27627.301248,22020096
cpu,27627.301248,27627.302214,22020096
cpu,27627.302214,27627.303178,22020096
cpu,27627.303178,27627.304158,22020096
cpu,27627.304159,27627.305161,22020096
cpu,27627.305162,27627.306118,22020096
cpu,27627.306119,27627.307082,22020096
cpu,27627.307083,27627.308056,22020096
cpu,27627.308056,27627.309009,22020096
cpu,27627.309009,27627.309968,22020096
cpu,27627.309968,27627.310920,22020096
cpu,27627.310920,27627.311878,22020096
cpu,27627.311878,27627.312848,22020096
cpu,27627.312848,27627.313807,22020096
cpu,27627.313808,27627.314761,22020096
cpu,27627.314761,27627.315729,22020096
cpu,27627.315730,27627.316702,22020096
cpu,27627.316703,27627.317667,22020096
cpu,27627.317667,27627.318625,22020096
cpu,27627.318625,27627.319584,22020096
cpu,27627.319584,27627.320567,22020096
cpu,27627.320568,27627.321527,22020096
cpu,27627.321527,27627.322520,22020096
cpu,27627.322520,27627.323483,22020096
cpu,27627.323483,27627.324472,22020096
cpu,27627.324472,27627.325430,22020096
cpu,27627.325430,27627.326404,22020096
cpu,27627.326404,27627.327367,22020096
cpu,27627.327367,27627.328339,22020096
cpu,27627.328339,27627.329289,22020096
cpu,27627.329289,27627.330251,22020096
cpu,27627.330251,27627.331208,22020096
cpu,27627.331208,27627.332181,22020096
cpu,27627.332181,27627.333138,22020096
cpu,27627.333138,27627.334096,22020096
cpu,27627.334096,27627.335056,22020096
cpu,27627.335056,27627.336041,22020096
cpu,27627.336041,27627.337002,22020096
cpu,27627.337002,27627.337957,22020096
cpu,27627.337957,27627.338912,22020096
cpu,27627.338912,27627.339870,22020096
cpu,27627.339871,27627.340855,22020096
cpu,27627.340855,27627.341816,22020096
cpu,27627.341817,27627.342779,22020096
cpu,27627.342779,27627.343750,22020096
cpu,27627.343750,27627.344716,22020096
cpu,27627.344716,27627.345673,22020096
cpu,27627.345673,27627.346660,22020096
cpu,27627.346660,27627.347618,22020096
cpu,27627.347618,27627.348622,22020096
cpu,27627.348622,27627.349614,22020096
cpu,27627.349614,27627.350589,22020096
cpu,27627.350590,27627.351552,22020096
cpu,27627.351553,27627.352545,22020096
cpu,27627.352545,27627.353500,22020096
cpu,27627.353500,27627.354461,22020096
cpu,27627.354461,27627.355427,22020096
cpu,27627.355427,27627.356415,22020096
cpu,27627.356415,27627.357375,22020096
cpu,27627.357375,27627.358329,22020096
cpu,27627.358329,27627.359288,22020096
cpu,27627.359288,27627.360261,22020096
cpu,27627.360261,27627.361218,22020096
cpu,27627.361218,27627.362179,22020096
cpu,27627.362180,27627.363135,22020096
cpu,27627.363135,27627.364110,22020096
cpu,27627.364110,27627.365064,22020096
cpu,27627.365064,27627.366031,22020096
cpu,27627.366031,27627.366985,22020096
cpu,27627.366986,27627.367944,22020096
cpu,27627.367944,27627.368912,22020096
cpu,27627.368913,27627.369867,22020096
cpu,27627.369867,27627.370823,22020096
cpu,27627.370823,27627.371781,22020096
cpu,27627.371781,27627.372753,22020096
cpu,27627.372753,27627.373705,22020096
cpu,27627.373705,27627.374665,22020096
cpu,27627.374665,27627.375624,22020096
cpu,27627.375624,27627.376593,22020096
cpu,27627.376593,27627.377548,22020096
cpu,27627.377548,27627.378502,22020096
cpu,27627.378503,27627.379460,22020096
cpu,27627.379460,27627.380428,22020096
cpu,27627.380428,27627.381385,22020096
cpu,27627.381386,27627.382345,22020096
cpu,27627.382345,27627.383298,22020096
cpu,27627.383298,27627.384266,22020096
cpu,27627.384266,27627.385215,22020096
cpu,27627.385216,27627.386180,22020096
cpu,27627.386180,27627.387133,22020096
cpu,27627.387133,27627.388106,22020096
cpu,27627.388106,27627.389072,22020096
cpu,27627.389072,27627.390026,22020096
cpu,27627.390026,27627.390984,22020096
cpu,27627.390984,27627.391937,22020096
cpu,27627.391937,27627.392906,22020096
cpu,27627.392906,27627.393863,22020096
cpu,27627.393863,27627.394847,22020096
