repeat,mode,pattern,size_kb,threads,bytes,seconds,MBps,iops,lat_p50_us,lat_p99_us,errors,first_errno,power_w,temp_start_c,temp_end_c,temp_zone
2,direct,seq,2048,4,5175771136,2.0035,2583.35,1231.8,3217.0,4063.2,0,0,nan,60.0,60.2,pm8550_tz
2,direct,seq,2048,8,5033164800,2.0065,2508.37,1196.1,6677.1,7474.3,0,0,nan,59.9,59.7,pm8550_tz
2,direct,seq,4096,1,6345981952,2.0013,3170.99,756.0,1150.2,2143.1,0,0,nan,59.7,60.2,pm8550_tz
2,direct,seq,4096,2,5146411008,2.0032,2569.08,612.5,3246.7,3984.6,0,0,nan,60.0,60.1,pm8550_tz
2,direct,seq,4096,4,5322571776,2.0059,2653.44,632.6,6287.4,7362.3,0,0,nan,59.9,59.9,pm8550_tz
2,direct,seq,4096,8,5305794560,2.0126,2636.32,628.5,12692.8,13916.0,0,0,nan,59.8,60.0,pm8550_tz
2,buffered,rand,4,1,93749248,2.0001,46.87,11443.2,83.6,138.2,0,0,nan,59.7,57.2,pm8550_tz
2,buffered,rand,4,2,186470400,2.0002,93.23,22760.2,82.7,157.4,0,0,nan,57.0,56.3,qmx-1-1
2,buffered,rand,4,4,372908032,2.0003,186.43,45514.9,83.2,163.6,0,0,nan,55.9,58.3,qmx-1-0
2,buffered,rand,4,8,654458880,2.0004,327.17,79874.5,90.4,217.6,0,0,nan,57.5,61.4,qmx-1-0
2,buffered,rand,8,1,162922496,2.0002,81.45,9942.9,98.3,149.0,0,0,nan,59.0,55.4,pm8550_tz
2,buffered,rand,8,2,336592896,2.0002,168.28,20541.7,92.1,170.5,0,0,nan,55.3,57.1,qmx-1-0
2,buffered,rand,8,4,602923008,2.0003,301.42,36794.5,98.1,210.5,0,0,nan,55.6,58.7,qmx-1-0
2,buffered,rand,8,8,895336448,2.0005,447.57,54634.7,132.4,343.5,0,0,nan,57.5,59.8,qmx-1-0
2,buffered,rand,16,1,284950528,2.0002,142.46,8695.2,112.4,168.1,0,0,nan,58.7,55.3,pm8550_tz
2,buffered,rand,16,2,606404608,2.0002,303.17,18503.9,103.7,178.5,0,0,nan,55.1,56.7,qmx-1-0
2,buffered,rand,16,4,1058127872,2.0003,528.99,32286.8,112.4,235.1,0,0,nan,56.3,58.7,qmx-1-0
2,buffered,rand,16,8,1535311872,2.0005,767.47,46842.7,157.8,368.3,0,0,nan,57.9,60.2,qmx-1-1
2,buffered,rand,32,1,470155264,2.0002,235.05,7173.1,136.7,194.6,0,0,nan,59.0,55.3,pm8550_tz
2,buffered,rand,32,2,979894272,2.0002,489.89,14950.3,128.3,218.5,0,0,nan,55.3,56.7,qmx-1-0
2,buffered,rand,32,4,1688895488,2.0003,844.32,25766.5,143.7,290.6,0,0,nan,56.7,59.0,qmx-1-0
2,buffered,rand,32,8,2389835776,2.0005,1194.62,36456.9,204.9,435.2,0,0,nan,58.7,60.6,qmx-1-1
2,buffered,rand,64,1,713949184,2.0002,356.93,5446.3,180.2,252.3,0,0,nan,59.4,55.6,pm8550_tz
2,buffered,rand,64,2,1528037376,2.0003,763.92,11656.5,165.2,280.7,0,0,nan,55.6,57.5,qmx-1-0
2,buffered,rand,64,4,2522349568,2.0004,1260.95,19240.5,195.9,372.0,0,0,nan,57.5,59.4,qmx-1-0
2,buffered,rand,64,8,3306291200,2.0006,1652.68,25217.8,295.2,692.2,0,0,nan,59.0,63.3,cpu-1-0-1
2,buffered,rand,128,1,935198720,2.0003,467.54,3567.0,275.4,412.7,0,0,nan,60.6,56.1,pm8550_tz
2,buffered,rand,128,2,1859911680,2.0004,929.79,7093.7,270.8,463.1,0,0,nan,56.7,56.3,pm8550_tz
2,buffered,rand,128,4,3274964992,2.0036,1634.54,12470.6,305.2,542.3,0,0,nan,57.5,61.4,cpu-1-0-1
2,buffered,rand,128,8,4144496640,2.0007,2071.54,15804.6,480.8,971.8,0,0,nan,59.0,62.9,qmx-1-0
2,buffered,rand,256,1,1352138752,2.0005,675.92,2578.4,382.3,568.0,0,0,nan,60.2,56.6,pm8550_tz
2,buffered,rand,256,2,2888040448,2.0003,1443.78,5507.6,354.4,533.1,0,0,nan,56.7,57.1,pm8550_tz
2,buffered,rand,256,4,4596695040,2.0004,2297.85,8765.6,432.0,903.9,0,0,nan,57.5,60.6,cpu-1-0-1
2,buffered,rand,256,8,5313396736,2.0009,2655.46,10129.8,747.6,1729.1,0,0,nan,58.3,63.3,qmx-1-0
2,buffered,rand,512,1,1675100160,2.0006,837.29,1597.0,623.5,851.9,0,0,nan,60.6,57.3,pm8550_tz
2,buffered,rand,512,2,3528982528,2.0006,1763.96,3364.5,577.4,911.4,0,0,nan,57.5,57.9,pm8550_tz
2,buffered,rand,512,4,5219811328,2.0009,2608.77,4975.8,774.2,1208.7,0,0,nan,57.5,59.4,qmx-1-0
2,buffered,rand,512,8,5498208256,2.0016,2746.85,5239.2,1489.6,2200.7,0,0,nan,57.9,62.5,qmx-1-0
2,buffered,rand,1024,1,1867513856,2.0008,933.40,890.2,1120.5,1740.6,0,0,nan,59.0,57.6,pm8550_tz
2,buffered,rand,1024,2,3761242112,2.0007,1879.94,1792.8,1099.4,1652.0,0,0,nan,57.5,58.1,pm8550_tz
2,buffered,rand,1024,4,5271191552,2.0017,2633.42,2511.4,1500.1,4134.6,0,0,nan,57.5,61.0,cpullc-1-0
2,buffered,rand,1024,8,5544869888,2.0037,2767.31,2639.1,2909.6,7391.7,0,0,nan,59.8,62.9,qmx-1-0
2,buffered,rand,2048,1,1843396608,2.0008,921.35,439.3,2258.4,3667.6,0,0,nan,59.4,57.6,pm8550_tz
2,buffered,rand,2048,2,3628072960,2.0015,1812.66,864.3,2245.8,4085.0,0,0,nan,57.9,58.3,pm8550_tz
2,buffered,rand,2048,4,5211422720,2.0053,2598.81,1239.2,2953.2,9839.0,0,0,nan,58.3,62.5,qmx-1-0
2,buffered,rand,2048,8,5704253440,2.0058,2843.93,1356.1,5696.7,11007.0,0,0,nan,60.2,62.2,cpu-1-0-1
2,buffered,rand,4096,1,1887436800,2.0008,943.36,224.9,4454.3,7150.8,0,0,nan,60.6,57.7,pm8550_tz
2,buffered,rand,4096,2,3695181824,2.0022,1845.55,440.0,4555.8,6411.8,0,0,nan,58.3,58.3,pm8550_tz
2,buffered,rand,4096,4,4827643904,2.0058,2406.88,573.8,6346.6,16471.9,0,0,nan,58.7,89.2,cpu-1-1-1
2,buffered,rand,4096,8,5502926848,2.0083,2740.15,653.3,11781.5,21988.2,0,0,nan,81.3,72.2,qmx-1-0
2,buffered,seq,64,1,3670409216,2.0004,1834.84,27997.4,11.7,58.7,0,0,nan,65.2,65.7,cpu-1-0-1
2,buffered,seq,64,2,4917821440,2.0089,2448.04,37354.1,15.5,70.6,0,0,nan,63.3,65.3,cpu-1-0-1
2,buffered,seq,64,4,4724359168,2.0047,2356.62,35959.1,19.1,100.6,0,0,nan,62.1,64.5,qmx-1-0
2,buffered,seq,64,8,5907742720,2.0192,2925.84,44644.7,22.2,1393.5,0,0,nan,60.2,63.3,cpullc-1-0
2,buffered,seq,128,1,3233546240,2.0002,1616.61,12333.8,29.3,53.9,0,0,nan,61.0,58.9,pm8550_tz
2,buffered,seq,128,2,4695916544,2.0487,2292.11,17487.4,38.0,113.4,0,0,nan,58.7,62.1,qmx-1-0
2,buffered,seq,128,4,4761452544,2.0604,2310.94,17631.1,43.4,291.0,0,0,nan,59.0,62.9,qmx-1-0
2,buffered,seq,128,8,5869404160,2.0177,2908.89,22193.1,41.1,1060.4,0,0,nan,59.8,67.9,qmx-1-0
2,buffered,seq,256,1,2865233920,2.0005,1432.29,5463.8,57.7,121.8,0,0,nan,62.1,61.4,qmx-1-0
2,buffered,seq,256,2,4609540096,2.0024,2302.00,8781.4,43.6,3601.3,0,0,nan,72.2,76.0,qmx-1-0
2,buffered,seq,256,4,5544345600,2.0034,2767.42,10556.9,50.2,6348.3,0,0,nan,72.1,71.0,qmx-1-0
2,buffered,seq,256,8,6170083328,2.0101,3069.51,11709.2,61.9,12140.8,0,0,nan,66.8,67.2,qmx-1-0
2,buffered,seq,512,1,3685220352,2.0046,1838.35,3506.4,92.0,332.3,0,0,nan,64.8,64.5,qmx-1-1
2,buffered,seq,512,2,5312610304,2.0012,2654.70,5063.4,94.8,7809.4,0,0,nan,63.7,68.3,qmx-1-0
2,buffered,seq,512,4,5652348928,2.0264,2789.33,5320.2,105.3,13535.9,0,0,nan,62.5,67.9,qmx-1-0
2,buffered,seq,512,8,5911347200,2.0074,2944.76,5616.7,121.7,22049.4,0,0,nan,62.9,68.7,qmx-1-0
2,buffered,seq,1024,1,3754950656,2.0276,1851.94,1766.1,199.2,18198.1,0,0,nan,62.9,62.5,qmx-1-0
2,buffered,seq,1024,2,5379194880,2.0007,2688.65,2564.1,206.8,21030.6,0,0,nan,62.1,68.3,qmx-1-0
2,buffered,seq,1024,4,5882511360,2.0364,2888.74,2754.9,232.8,39092.7,0,0,nan,62.9,67.2,qmx-1-0
2,buffered,seq,1024,8,6004146176,2.0070,2991.63,2853.0,275.4,83728.4,0,0,nan,62.5,68.3,qmx-1-0
2,buffered,seq,2048,1,4087349248,2.0142,2029.27,967.6,355.8,21397.1,0,0,nan,59.4,57.5,qmx-1-1
2,buffered,seq,2048,2,5716836352,2.0207,2829.14,1349.0,416.0,27467.4,0,0,nan,57.5,66.8,qmx-1-0
2,buffered,seq,2048,4,5966397440,2.0116,2965.97,1414.3,480.9,52291.1,0,0,nan,60.6,64.8,cpullc-1-0
2,buffered,seq,2048,8,6239027200,2.0314,3071.32,1464.5,599.9,143464.2,0,0,nan,62.1,66.0,qmx-1-0
2,buffered,seq,4096,1,3888119808,2.0051,1939.07,462.3,867.8,23538.6,0,0,nan,50.2,56.3,qmx-1-0
2,buffered,seq,4096,2,5595201536,2.0111,2782.20,663.3,893.5,29685.6,0,0,nan,55.2,61.4,qmx-1-0
2,buffered,seq,4096,4,6039797760,2.0231,2985.36,711.8,1107.2,71030.2,0,0,nan,51.2,59.4,qmx-1-0
2,buffered,seq,4096,8,6018826240,2.0520,2933.20,699.3,1334.4,164916.8,0,0,nan,57.5,64.5,qmx-1-0
3,direct,rand,4,1,98099200,2.0002,49.04,11973.7,80.4,136.4,0,0,nan,50.3,52.1,qmx-1-0
3,direct,rand,4,2,195936256,2.0002,97.96,23915.9,79.5,146.5,0,0,nan,51.3,54.0,qmx-1-0
3,direct,rand,4,4,147091456,30.6185,4.80,1172.9,83.0,186.8,0,0,nan,53.2,48.2,pm8550_tz
3,direct,rand,4,8,607084544,2.0005,303.46,74087.4,99.8,221.0,0,0,nan,48.0,53.2,qmx-1-1
3,direct,rand,8,1,172097536,2.0002,86.04,10502.9,88.4,165.6,0,0,nan,53.2,52.1,qmx-1-0
3,direct,rand,8,2,98066432,21.3861,4.59,559.8,88.4,211.4,0,0,nan,51.7,47.9,pm8550_tz
3,direct,rand,8,4,623083520,2.0003,311.50,38024.7,94.1,208.3,0,0,nan,47.9,52.1,qmx-1-1
3,direct,rand,8,8,908533760,2.0006,454.14,55437.1,131.7,332.0,0,0,nan,51.3,53.6,qmx-1-1
3,direct,rand,16,1,97697792,56.2462,1.74,106.0,99.9,165.4,0,0,nan,52.5,46.9,pm8550_tz
3,direct,rand,16,2,601440256,2.0002,300.69,18352.8,97.2,219.5,0,0,nan,46.9,49.8,qmx-1-1
3,direct,rand,16,4,1042579456,2.0003,521.21,31812.0,109.3,280.1,0,0,nan,49.4,52.1,qmx-1-1
3,direct,rand,16,8,529743872,4.8798,108.56,6625.9,157.6,452.1,0,0,nan,51.7,49.8,pm8550_tz
3,direct,rand,32,1,510754816,2.0002,255.36,7792.8,113.0,265.8,0,0,nan,49.9,50.3,pm8550_tz
3,direct,rand,32,2,951189504,2.0002,475.54,14512.3,115.7,291.6,0,0,nan,50.3,51.7,qmx-1-1
3,direct,rand,32,4,642449408,7.6057,84.47,2577.8,133.0,288.0,0,0,nan,51.3,48.5,pm8550_tz
3,direct,rand,32,8,2503573504,2.0005,1251.50,38192.7,194.2,455.2,0,0,nan,48.3,52.9,qmx-1-0
3,direct,rand,64,1,929169408,2.0002,464.55,7088.4,139.2,190.7,0,0,nan,52.5,51.1,pm8550_tz
3,direct,rand,64,2,626393088,14.6887,42.64,650.7,143.3,228.3,0,0,nan,51.0,47.3,pm8550_tz
