worker,t0,t1,bytes
cpu,27463.714823,27463.715779,22020096
cpu,27463.715779,27463.716768,22020096
cpu,27463.716768,27463.717737,22020096
cpu,27463.717737,27463.718696,22020096
cpu,27463.718696,27463.719655,22020096
cpu,27463.719655,27463.720641,22020096
cpu,27463.720641,27463.721607,22020096
cpu,27463.721607,27463.722575,22020096
cpu,27463.722575,27463.723532,22020096
cpu,27463.723532,27463.724512,22020096
cpu,27463.724512,27463.725473,22020096
cpu,27463.725473,27463.726435,22020096
cpu,27463.726435,27463.727386,22020096
cpu,27463.727386,27463.728356,22020096
cpu,27463.728356,27463.729304,22020096
cpu,27463.729304,27463.730262,22020096
cpu,27463.730262,27463.731218,22020096
cpu,27463.731218,27463.732192,22020096
cpu,27463.732192,27463.733169,22020096
cpu,27463.733170,27463.734120,22020096
cpu,27463.734121,27463.735081,22020096
cpu,27463.735081,27463.736057,22020096
cpu,27463.736057,27463.737026,22020096
cpu,27463.737026,27463.737984,22020096
cpu,27463.737985,27463.738948,22020096
cpu,27463.738948,27463.739903,22020096
cpu,27463.739903,27463.740909,22020096
cpu,27463.740909,27463.741895,22020096
cpu,27463.741895,27463.742882,22020096
cpu,27463.742882,27463.743852,22020096
cpu,27463.743852,27463.744909,22020096
cpu,27463.744910,27463.745863,22020096
cpu,27463.745864,27463.746821,22020096
cpu,27463.746821,27463.747772,22020096
cpu,27463.747773,27463.748753,22020096
cpu,27463.748753,27463.749710,22020096
cpu,27463.749710,27463.750668,22020096
cpu,27463.750668,27463.751624,22020096
cpu,27463.751624,27463.752622,22020096
cpu,27463.752622,27463.753577,22020096
cpu,27463.753577,27463.754527,22020096
cpu,27463.754528,27463.755479,22020096
cpu,27463.755480,27463.756453,22020096
cpu,27463.756453,27463.757408,22020096
cpu,27463.757408,27463.758362,22020096
cpu,27463.758362,27463.759323,22020096
cpu,27463.759323,27463.760290,22020096
cpu,27463.760290,27463.761242,22020096
cpu,27463.761242,27463.762192,22020096
cpu,27463.762192,27463.763161,22020096
cpu,27463.763161,27463.764128,22020096
cpu,27463.764128,27463.765083,22020096
cpu,27463.765083,27463.766038,22020096
cpu,27463.766038,27463.766991,22020096
cpu,27463.766991,27463.767944,22020096
cpu,27463.767945,27463.768915,22020096
cpu,27463.768915,27463.769866,22020096
cpu,27463.769866,27463.770825,22020096
cpu,27463.770825,27463.771777,22020096
cpu,27463.771778,27463.772776,22020096
cpu,27463.772777,27463.773731,22020096
cpu,27463.773731,27463.774689,22020096
cpu,27463.774689,27463.775646,22020096
cpu,27463.775647,27463.776615,22020096
cpu,27463.776616,27463.777567,22020096
cpu,27463.777568,27463.778517,22020096
cpu,27463.778518,27463.779475,22020096
cpu,27463.779475,27463.780446,22020096
cpu,27463.780446,27463.781393,22020096
cpu,27463.781394,27463.782346,22020096
cpu,27463.782347,27463.783299,22020096
cpu,27463.783299,27463.784271,22020096
cpu,27463.784272,27463.785227,22020096
cpu,27463.785227,27463.786190,22020096
cpu,27463.786190,27463.787144,22020096
cpu,27463.787144,27463.788143,22020096
cpu,27463.788143,27463.789108,22020096
cpu,27463.789109,27463.790075,22020096
cpu,27463.790075,27463.791078,22020096
cpu,27463.791078,27463.792073,22020096
cpu,27463.792073,27463.793036,22020096
cpu,27463.793036,27463.793993,22020096
cpu,27463.793993,27463.794946,22020096
cpu,27463.794946,27463.795901,22020096
cpu,27463.795902,27463.796863,22020096
cpu,27463.796863,27463.797818,22020096
cpu,27463.797818,27463.798770,22020096
cpu,27463.798770,27463.799725,22020096
cpu,27463.799726,27463.800701,22020096
cpu,27463.800701,27463.801656,22020096
cpu,27463.801656,27463.802610,22020096
cpu,27463.802611,27463.803583,22020096
cpu,27463.803583,27463.804561,22020096
cpu,27463.804562,27463.805513,22020096
cpu,27463.805513,27463.806469,22020096
cpu,27463.806469,27463.807424,22020096
cpu,27463.807424,27463.808398,22020096
cpu,27463.808398,27463.809353,22020096
cpu,27463.809354,27463.810305,22020096
cpu,27463.810305,27463.811264,22020096
cpu,27463.811264,27463.812232,22020096
cpu,27463.812232,27463.813203,22020096
cpu,27463.813203,27463.814154,22020096
cpu,27463.814154,27463.815113,22020096
cpu,27463.815113,27463.816086,22020096
cpu,27463.816086,27463.817039,22020096
cpu,27463.817039,27463.817991,22020096
cpu,27463.817991,27463.818941,22020096
cpu,27463.818941,27463.819897,22020096
cpu,27463.819897,27463.820876,22020096
cpu,27463.820876,27463.821832,22020096
cpu,27463.821832,27463.822786,22020096
cpu,27463.822786,27463.823770,22020096
cpu,27463.823770,27463.824737,22020096
cpu,27463.824737,27463.825696,22020096
cpu,27463.825696,27463.826656,22020096
cpu,27463.826656,27463.827613,22020096
cpu,27463.827613,27463.828585,22020096
cpu,27463.828585,27463.829543,22020096
cpu,27463.829543,27463.830499,22020096
cpu,27463.830499,27463.831455,22020096
cpu,27463.831455,27463.832425,22020096
cpu,27463.832425,27463.833407,22020096
cpu,27463.833407,27463.834385,22020096
cpu,27463.834385,27463.835351,22020096
cpu,27463.835351,27463.836359,22020096
cpu,27463.836360,27463.837325,22020096
cpu,27463.837325,27463.838314,22020096
cpu,27463.838314,27463.839268,22020096
cpu,27463.839268,27463.840250,22020096
cpu,27463.840250,27463.841206,22020096
cpu,27463.841206,27463.842158,22020096
cpu,27463.842158,27463.843122,22020096
cpu,27463.843122,27463.844085,22020096
cpu,27463.844085,27463.845042,22020096
cpu,27463.845043,27463.846001,22020096
cpu,27463.846001,27463.846961,22020096
cpu,27463.846961,27463.847921,22020096
cpu,27463.847921,27463.848887,22020096
cpu,27463.848888,27463.849843,22020096
cpu,27463.849843,27463.850797,22020096
cpu,27463.850797,27463.851754,22020096
cpu,27463.851754,27463.852728,22020096
cpu,27463.852728,27463.853716,22020096
cpu,27463.853716,27463.854672,22020096
cpu,27463.854672,27463.855627,22020096
cpu,27463.855627,27463.856597,22020096
cpu,27463.856597,27463.857547,22020096
cpu,27463.857547,27463.858500,22020096
cpu,27463.858500,27463.859454,22020096
cpu,27463.859454,27463.860424,22020096
cpu,27463.860424,27463.861382,22020096
cpu,27463.861382,27463.862338,22020096
cpu,27463.862338,27463.863302,22020096
cpu,27463.863302,27463.864282,22020096
cpu,27463.864283,27463.865238,22020096
cpu,27463.865238,27463.866193,22020096
cpu,27463.866193,27463.867151,22020096
cpu,27463.867151,27463.868133,22020096
cpu,27463.868133,27463.869088,22020096
cpu,27463.869088,27463.870045,22020096
cpu,27463.870045,27463.870993,22020096
cpu,27463.870994,27463.871949,22020096
cpu,27463.871949,27463.872918,22020096
cpu,27463.872918,27463.873876,22020096
cpu,27463.873876,27463.874834,22020096
cpu,27463.874834,27463.875801,22020096
cpu,27463.875809,27463.876784,22020096
cpu,27463.876784,27463.877737,22020096
cpu,27463.877737,27463.878688,22020096
cpu,27463.878688,27463.879642,22020096
cpu,27463.879642,27463.880627,22020096
cpu,27463.880627,27463.881592,22020096
cpu,27463.881592,27463.882584,22020096
cpu,27463.882584,27463.883578,22020096
cpu,27463.883578,27463.884613,22020096
cpu,27463.884613,27463.885566,22020096
cpu,27463.885567,27463.886517,22020096
cpu,27463.886518,27463.887477,22020096
cpu,27463.887477,27463.888451,22020096
cpu,27463.888451,27463.889406,22020096
cpu,27463.889406,27463.890367,22020096
cpu,27463.890367,27463.891338,22020096
cpu,27463.891338,27463.892317,22020096
cpu,27463.892317,27463.893271,22020096
cpu,27463.893271,27463.894241,22020096
cpu,27463.894241,27463.895204,22020096
cpu,27463.895204,27463.896174,22020096
cpu,27463.896174,27463.897126,22020096
cpu,27463.897126,27463.898077,22020096
cpu,27463.898077,27463.899030,22020096
cpu,27463.899030,27463.899987,22020096
cpu,27463.899987,27463.900970,22020096
cpu,27463.900970,27463.901926,22020096
cpu,27463.901926,27463.902886,22020096
cpu,27463.902886,27463.903865,22020096
cpu,27463.903865,27463.904830,22020096
cpu,27463.904830,27463.905782,22020096
cpu,27463.905782,27463.906734,22020096
cpu,27463.906734,27463.907692,22020096
cpu,27463.907692,27463.908660,22020096
cpu,27463.908660,27463.909609,22020096
cpu,27463.909609,27463.910569,22020096
cpu,27463.910570,27463.911525,22020096
cpu,27463.911526,27463.912501,22020096
cpu,27463.912501,27463.913453,22020096
cpu,27463.913453,27463.914427,22020096
cpu,27463.914427,27463.915390,22020096
cpu,27463.915390,27463.916362,22020096
cpu,27463.916362,27463.917317,22020096
cpu,27463.917318,27463.918289,22020096
cpu,27463.918289,27463.919243,22020096
cpu,27463.919243,27463.920214,22020096
cpu,27463.920214,27463.921178,22020096
cpu,27463.921178,27463.922135,22020096
cpu,27463.922135,27463.923084,22020096
cpu,27463.923085,27463.924067,22020096
cpu,27463.924067,27463.925017,22020096
cpu,27463.925018,27463.925968,22020096
cpu,27463.925968,27463.926920,22020096
cpu,27463.926920,27463.927903,22020096
cpu,27463.927903,27463.928895,22020096
cpu,27463.928895,27463.929893,22020096
cpu,27463.929894,27463.930865,22020096
cpu,27463.930865,27463.931826,22020096
cpu,27463.931826,27463.932806,22020096
cpu,27463.932806,27463.933774,22020096
cpu,27463.933774,27463.934724,22020096
cpu,27463.934724,27463.935683,22020096
cpu,27463.935683,27463.936652,22020096
cpu,27463.936652,27463.937607,22020096
cpu,27463.937608,27463.938558,22020096
cpu,27463.938558,27463.939515,22020096
cpu,27463.939515,27463.940486,22020096
cpu,27463.940486,27463.941441,22020096
cpu,27463.941441,27463.942397,22020096
cpu,27463.942397,27463.943349,22020096
cpu,27463.943349,27463.944327,22020096
cpu,27463.944327,27463.945289,22020096
cpu,27463.945289,27463.946243,22020096
cpu,27463.946244,27463.947203,22020096
cpu,27463.947203,27463.948187,22020096
cpu,27463.948187,27463.949151,22020096
cpu,27463.949151,27463.950102,22020096
cpu,27463.950102,27463.951061,22020096
cpu,27463.951061,27463.952133,22020096
cpu,27463.952133,27463.953100,22020096
cpu,27463.953100,27463.954075,22020096
cpu,27463.954075,27463.955043,22020096
cpu,27463.955043,27463.956023,22020096
cpu,27463.956023,27463.956985,22020096
cpu,27463.956986,27463.957943,22020096
cpu,27463.957943,27463.958898,22020096
cpu,27463.958899,27463.959863,22020096
cpu,27463.959863,27463.960848,22020096
cpu,27463.960848,27463.961811,22020096
cpu,27463.961811,27463.962773,22020096
cpu,27463.962773,27463.963734,22020096
cpu,27463.963735,27463.964741,22020096
cpu,27463.964741,27463.965691,22020096
cpu,27463.965691,27463.966650,22020096
cpu,27463.966650,27463.967605,22020096
cpu,27463.967605,27463.968574,22020096
cpu,27463.968574,27463.969532,22020096
cpu,27463.969532,27463.970482,22020096
cpu,27463.970482,27463.971442,22020096
cpu,27463.971442,27463.972416,22020096
cpu,27463.972416,27463.973372,22020096
cpu,27463.973372,27463.974381,22020096
cpu,27463.974381,27463.975349,22020096
cpu,27463.975349,27463.976363,22020096
cpu,27463.976363,27463.977324,22020096
cpu,27463.977325,27463.978311,22020096
cpu,27463.978311,27463.979266,22020096
cpu,27463.979266,27463.980250,22020096
cpu,27463.980250,27463.981212,22020096
cpu,27463.981213,27463.982172,22020096
cpu,27463.982172,27463.983132,22020096
cpu,27463.983132,27463.984109,22020096
cpu,27463.984109,27463.985070,22020096
cpu,27463.985070,27463.986028,22020096
cpu,27463.986028,27463.986982,22020096
cpu,27463.986982,27463.987945,22020096
cpu,27463.987945,27463.988917,22020096
cpu,27463.988917,27463.989874,22020096
cpu,27463.989874,27463.990826,22020096
cpu,27463.990826,27463.991779,22020096
cpu,27463.991779,27463.992740,22020096
cpu,27463.992740,27463.993695,22020096
cpu,27463.993695,27463.994666,22020096
cpu,27463.994666,27463.995624,22020096
cpu,27463.995624,27463.996604,22020096
cpu,27463.996604,27463.997560,22020096
cpu,27463.997560,27463.998513,22020096
cpu,27463.998513,27463.999462,22020096
cpu,27463.999462,27464.000434,22020096
cpu,27464.000435,27464.001385,22020096
cpu,27464.001385,27464.002338,22020096
cpu,27464.002338,27464.003298,22020096
cpu,27464.003299,27464.004269,22020096
cpu,27464.004270,27464.005223,22020096
cpu,27464.005223,27464.006171,22020096
cpu,27464.006171,27464.007127,22020096
cpu,27464.007127,27464.008096,22020096
cpu,27464.008096,27464.009055,22020096
cpu,27464.009056,27464.010013,22020096
cpu,27464.010013,27464.010973,22020096
cpu,27464.010973,27464.011932,22020096
cpu,27464.011932,27464.012906,22020096
cpu,27464.012907,27464.013866,22020096
cpu,27464.013866,27464.014850,22020096
cpu,27464.014850,27464.015812,22020096
cpu,27464.015812,27464.016781,22020096
cpu,27464.016782,27464.017733,22020096
cpu,27464.017733,27464.018687,22020096
cpu,27464.018687,27464.019637,22020096
cpu,27464.019637,27464.020635,22020096
cpu,27464.020635,27464.021596,22020096
cpu,27464.021596,27464.022576,22020096
cpu,27464.022576,27464.023547,22020096
cpu,27464.023547,27464.024570,22020096
cpu,27464.024570,27464.025559,22020096
cpu,27464.025559,27464.026534,22020096
cpu,27464.026534,27464.027494,22020096
cpu,27464.027494,27464.028471,22020096
cpu,27464.028472,27464.029427,22020096
cpu,27464.029427,27464.030400,22020096
cpu,27464.030400,27464.031354,22020096
cpu,27464.031354,27464.032329,22020096
cpu,27464.032330,27464.033282,22020096
cpu,27464.033282,27464.034238,22020096
cpu,27464.034238,27464.035213,22020096
cpu,27464.035213,27464.036186,22020096
cpu,27464.036186,27464.037147,22020096
cpu,27464.037147,27464.038100,22020096
cpu,27464.038100,27464.039053,22020096
cpu,27464.039053,27464.040026,22020096
cpu,27464.040032,27464.040985,22020096
cpu,27464.040985,27464.041937,22020096
cpu,27464.041937,27464.042901,22020096
cpu,27464.042901,27464.043860,22020096
cpu,27464.043860,27464.044862,22020096
cpu,27464.044862,27464.045818,22020096
cpu,27464.045819,27464.046769,22020096
cpu,27464.046769,27464.047724,22020096
cpu,27464.047724,27464.048693,22020096
cpu,27464.048693,27464.049662,22020096
cpu,27464.049662,27464.050624,22020096
cpu,27464.050624,27464.051579,22020096
cpu,27464.051579,27464.052551,22020096
cpu,27464.052551,27464.053498,22020096
cpu,27464.053499,27464.054449,22020096
cpu,27464.054450,27464.055404,22020096
cpu,27464.055404,27464.056367,22020096
cpu,27464.056367,27464.057327,22020096
cpu,27464.057327,27464.058298,22020096
cpu,27464.058298,27464.059265,22020096
cpu,27464.059265,27464.060240,22020096
cpu,27464.060240,27464.061201,22020096
cpu,27464.061201,27464.062155,22020096
cpu,27464.062155,27464.063108,22020096
cpu,27464.063108,27464.064077,22020096
cpu,27464.064077,27464.065034,22020096
cpu,27464.065034,27464.066004,22020096
cpu,27464.066004,27464.066960,22020096
cpu,27464.066961,27464.068029,22020096
cpu,27464.068029,27464.069017,22020096
cpu,27464.069017,27464.069984,22020096
cpu,27464.069984,27464.070983,22020096
cpu,27464.070983,27464.071950,22020096
cpu,27464.071951,27464.072921,22020096
cpu,27464.072921,27464.073885,22020096
cpu,27464.073885,27464.074853,22020096
cpu,27464.074853,27464.075814,22020096
cpu,27464.075814,27464.076801,22020096
cpu,27464.076801,27464.077756,22020096
cpu,27464.077756,27464.078713,22020096
cpu,27464.078713,27464.079669,22020096
cpu,27464.079669,27464.080643,22020096
cpu,27464.080643,27464.081595,22020096
cpu,27464.081595,27464.082552,22020096
cpu,27464.082552,27464.083514,22020096
cpu,27464.083515,27464.084504,22020096
cpu,27464.084505,27464.085471,22020096
cpu,27464.085471,27464.086424,22020096
cpu,27464.086424,27464.087376,22020096
cpu,27464.087376,27464.088354,22020096
cpu,27464.088354,27464.089312,22020096
cpu,27464.089313,27464.090279,22020096
cpu,27464.090279,27464.091238,22020096
cpu,27464.091238,27464.092204,22020096
cpu,27464.092204,27464.093159,22020096
cpu,27464.093159,27464.094113,22020096
cpu,27464.094113,27464.095092,22020096
cpu,27464.095092,27464.096069,22020096
cpu,27464.096069,27464.097028,22020096
cpu,27464.097028,27464.097984,22020096
cpu,27464.097984,27464.098951,22020096
cpu,27464.098951,27464.099908,22020096
cpu,27464.099908,27464.100889,22020096
cpu,27464.100889,27464.101860,22020096
cpu,27464.101860,27464.102817,22020096
cpu,27464.102817,27464.103771,22020096
cpu,27464.103771,27464.104740,22020096
cpu,27464.104740,27464.105720,22020096
cpu,27464.105720,27464.106686,22020096
cpu,27464.106686,27464.107644,22020096
cpu,27464.107645,27464.108625,22020096
cpu,27464.108625,27464.109583,22020096
cpu,27464.109583,27464.110541,22020096
cpu,27464.110541,27464.111515,22020096
cpu,27464.111515,27464.112500,22020096
cpu,27464.112500,27464.113459,22020096
cpu,27464.113459,27464.114443,22020096
cpu,27464.114443,27464.115451,22020096
cpu,27464.115451,27464.116435,22020096
cpu,27464.116435,27464.117400,22020096
cpu,27464.117401,27464.118373,22020096
cpu,27464.118373,27464.119336,22020096
cpu,27464.119336,27464.120336,22020096
cpu,27464.120336,27464.121292,22020096
cpu,27464.121292,27464.122248,22020096
cpu,27464.122248,27464.123206,22020096
cpu,27464.123206,27464.124189,22020096
cpu,27464.124190,27464.125155,22020096
cpu,27464.125156,27464.126113,22020096
cpu,27464.126113,27464.127076,22020096
cpu,27464.127076,27464.128044,22020096
cpu,27464.128044,27464.128997,22020096
cpu,27464.128997,27464.129952,22020096
cpu,27464.129952,27464.130901,22020096
cpu,27464.130902,27464.131858,22020096
cpu,27464.131858,27464.132832,22020096
cpu,27464.132832,27464.133802,22020096
cpu,27464.133802,27464.134765,22020096
cpu,27464.134765,27464.135736,22020096
cpu,27464.135736,27464.136715,22020096
cpu,27464.136715,27464.137667,22020096
cpu,27464.137668,27464.138625,22020096
cpu,27464.138625,27464.139585,22020096
cpu,27464.139585,27464.140572,22020096
cpu,27464.140572,27464.141529,22020096
cpu,27464.141529,27464.142489,22020096
cpu,27464.142489,27464.143442,22020096
cpu,27464.143442,27464.144411,22020096
cpu,27464.144411,27464.145397,22020096
cpu,27464.145397,27464.146366,22020096
cpu,27464.146366,27464.147321,22020096
cpu,27464.147321,27464.148292,22020096
cpu,27464.148292,27464.149253,22020096
cpu,27464.149253,27464.150211,22020096
cpu,27464.150211,27464.151174,22020096
cpu,27464.151174,27464.152144,22020096
cpu,27464.152144,27464.153105,22020096
cpu,27464.153105,27464.154070,22020096
cpu,27464.154070,27464.155020,22020096
cpu,27464.155020,27464.156018,22020096
cpu,27464.156018,27464.156981,22020096
cpu,27464.156981,27464.157940,22020096
cpu,27464.157940,27464.158895,22020096
cpu,27464.158895,27464.159864,22020096
cpu,27464.159864,27464.160851,22020096
cpu,27464.160851,27464.161842,22020096
cpu,27464.161842,27464.162873,22020096
cpu,27464.162873,27464.163846,22020096
cpu,27464.163846,27464.164863,22020096
cpu,27464.164863,27464.165846,22020096
cpu,27464.165846,27464.166814,22020096
cpu,27464.166814,27464.167776,22020096
cpu,27464.167776,27464.168765,22020096
cpu,27464.168765,27464.169842,22020096
cpu,27464.169842,27464.170938,22020096
cpu,27464.170938,27464.171904,22020096
cpu,27464.171904,27464.172894,22020096
cpu,27464.172894,27464.173866,22020096
cpu,27464.173866,27464.174835,22020096
cpu,27464.174835,27464.175813,22020096
cpu,27464.175814,27464.176787,22020096
cpu,27464.176787,27464.177742,22020096
cpu,27464.177742,27464.178701,22020096
cpu,27464.178701,27464.179665,22020096
cpu,27464.179665,27464.180642,22020096
cpu,27464.180642,27464.181607,22020096
cpu,27464.181607,27464.182566,22020096
cpu,27464.182566,27464.183541,22020096
cpu,27464.183541,27464.184518,22020096
cpu,27464.184518,27464.185479,22020096
cpu,27464.185480,27464.186431,22020096
cpu,27464.186431,27464.187392,22020096
cpu,27464.187392,27464.188369,22020096
cpu,27464.188369,27464.189337,22020096
cpu,27464.189338,27464.190296,22020096
cpu,27464.190296,27464.191278,22020096
cpu,27464.191278,27464.192267,22020096
cpu,27464.192267,27464.193226,22020096
cpu,27464.193226,27464.194187,22020096
cpu,27464.194187,27464.195159,22020096
cpu,27464.195160,27464.196143,22020096
cpu,27464.196144,27464.197119,22020096
cpu,27464.197119,27464.198087,22020096
cpu,27464.198087,27464.199039,22020096
cpu,27464.199039,27464.199997,22020096
cpu,27464.199997,27464.200972,22020096
cpu,27464.200972,27464.201924,22020096
cpu,27464.201925,27464.202887,22020096
cpu,27464.202887,27464.203844,22020096
cpu,27464.203844,27464.204824,22020096
cpu,27464.204824,27464.205780,22020096
cpu,27464.205787,27464.206743,22020096
cpu,27464.206744,27464.207725,22020096
cpu,27464.207726,27464.208746,22020096
cpu,27464.208746,27464.209759,22020096
cpu,27464.209759,27464.210720,22020096
cpu,27464.210720,27464.211705,22020096
cpu,27464.211705,27464.212692,22020096
cpu,27464.212692,27464.213657,22020096
cpu,27464.213657,27464.214615,22020096
cpu,27464.214615,27464.215578,22020096
cpu,27464.215578,27464.216604,22020096
cpu,27464.216604,27464.217576,22020096
cpu,27464.217576,27464.218530,22020096
cpu,27464.218531,27464.219485,22020096
cpu,27464.219486,27464.220476,22020096
cpu,27464.220476,27464.221441,22020096
cpu,27464.221442,27464.222421,22020096
cpu,27464.222421,27464.223380,22020096
cpu,27464.223380,27464.224374,22020096
cpu,27464.224374,27464.225331,22020096
cpu,27464.225331,27464.226312,22020096
cpu,27464.226312,27464.227272,22020096
cpu,27464.227272,27464.228248,22020096
cpu,27464.228248,27464.229245,22020096
cpu,27464.229245,27464.230206,22020096
cpu,27464.230207,27464.231168,22020096
cpu,27464.231168,27464.232140,22020096
cpu,27464.232140,27464.233097,22020096
cpu,27464.233098,27464.234057,22020096
cpu,27464.234057,27464.235015,22020096
cpu,27464.235015,27464.235988,22020096
cpu,27464.235988,27464.236961,22020096
cpu,27464.236961,27464.237916,22020096
cpu,27464.237916,27464.238868,22020096
cpu,27464.238868,27464.239823,22020096
cpu,27464.239824,27464.240810,22020096
cpu,27464.240811,27464.241784,22020096
cpu,27464.241784,27464.242747,22020096
cpu,27464.242748,27464.243699,22020096
cpu,27464.243699,27464.244672,22020096
cpu,27464.244672,27464.245627,22020096
cpu,27464.245627,27464.246607,22020096
cpu,27464.246607,27464.247562,22020096
cpu,27464.247563,27464.248550,22020096
cpu,27464.248550,27464.249517,22020096
cpu,27464.249517,27464.250483,22020096
cpu,27464.250483,27464.251437,22020096
cpu,27464.251437,27464.252417,22020096
cpu,27464.252418,27464.253394,22020096
cpu,27464.253394,27464.254377,22020096
cpu,27464.254377,27464.255368,22020096
cpu,27464.255368,27464.256378,22020096
cpu,27464.256378,27464.257349,22020096
cpu,27464.257349,27464.258376,22020096
cpu,27464.258376,27464.259347,22020096
cpu,27464.259347,27464.260333,22020096
cpu,27464.260334,27464.261304,22020096
cpu,27464.261304,27464.262263,22020096
cpu,27464.262263,27464.263224,22020096
cpu,27464.263224,27464.264211,22020096
cpu,27464.264211,27464.265168,22020096
cpu,27464.265168,27464.266181,22020096
cpu,27464.266181,27464.267149,22020096
cpu,27464.267149,27464.268127,22020096
cpu,27464.268127,27464.269081,22020096
cpu,27464.269081,27464.270040,22020096
cpu,27464.270040,27464.270998,22020096
cpu,27464.270998,27464.271958,22020096
cpu,27464.271958,27464.272935,22020096
cpu,27464.272935,27464.273918,22020096
cpu,27464.273918,27464.274872,22020096
cpu,27464.274872,27464.275836,22020096
cpu,27464.275836,27464.276825,22020096
cpu,27464.276825,27464.277780,22020096
cpu,27464.277780,27464.278737,22020096
cpu,27464.278737,27464.279696,22020096
cpu,27464.279696,27464.280684,22020096
cpu,27464.280685,27464.281644,22020096
cpu,27464.281645,27464.282613,22020096
cpu,27464.282613,27464.283586,22020096
cpu,27464.283586,27464.284567,22020096
cpu,27464.284567,27464.285527,22020096
cpu,27464.285527,27464.286518,22020096
cpu,27464.286518,27464.287471,22020096
cpu,27464.287471,27464.288458,22020096
cpu,27464.288458,27464.289423,22020096
cpu,27464.289423,27464.290379,22020096
cpu,27464.290379,27464.291333,22020096
cpu,27464.291333,27464.292307,22020096
cpu,27464.292307,27464.293259,22020096
cpu,27464.293259,27464.294222,22020096
cpu,27464.294222,27464.295178,22020096
cpu,27464.295178,27464.296155,22020096
cpu,27464.296156,27464.297112,22020096
cpu,27464.297112,27464.298097,22020096
cpu,27464.298097,27464.299054,22020096
cpu,27464.299054,27464.300030,22020096
cpu,27464.300030,27464.301027,22020096
cpu,27464.301027,27464.302003,22020096
cpu,27464.302003,27464.303008,22020096
cpu,27464.303008,27464.303995,22020096
cpu,27464.303995,27464.305000,22020096
cpu,27464.305000,27464.306006,22020096
cpu,27464.306006,27464.306995,22020096
cpu,27464.306995,27464.307978,22020096
cpu,27464.307978,27464.308971,22020096
cpu,27464.308971,27464.309940,22020096
cpu,27464.309940,27464.310915,22020096
cpu,27464.310915,27464.311885,22020096
cpu,27464.311885,27464.312895,22020096
cpu,27464.312895,27464.313875,22020096
cpu,27464.313875,27464.314838,22020096
cpu,27464.314838,27464.315810,22020096
cpu,27464.315810,27464.316835,22020096
cpu,27464.316835,27464.317797,22020096
cpu,27464.317797,27464.318760,22020096
cpu,27464.318760,27464.319721,22020096
cpu,27464.319721,27464.320723,22020096
cpu,27464.320723,27464.321681,22020096
cpu,27464.321681,27464.322642,22020096
cpu,27464.322642,27464.323606,22020096
cpu,27464.323606,27464.324608,22020096
cpu,27464.324609,27464.325566,22020096
cpu,27464.325566,27464.326533,22020096
cpu,27464.326534,27464.327489,22020096
cpu,27464.327490,27464.328467,22020096
cpu,27464.328467,27464.329452,22020096
cpu,27464.329452,27464.330428,22020096
cpu,27464.330428,27464.331420,22020096
cpu,27464.331420,27464.332405,22020096
cpu,27464.332405,27464.333388,22020096
cpu,27464.333388,27464.334380,22020096
cpu,27464.334380,27464.335358,22020096
cpu,27464.335358,27464.336352,22020096
cpu,27464.336352,27464.337323,22020096
cpu,27464.337323,27464.338300,22020096
cpu,27464.338300,27464.339256,22020096
cpu,27464.339256,27464.340259,22020096
cpu,27464.340259,27464.341227,22020096
cpu,27464.341227,27464.342183,22020096
cpu,27464.342183,27464.343140,22020096
cpu,27464.343140,27464.344121,22020096
cpu,27464.344121,27464.345082,22020096
cpu,27464.345082,27464.346038,22020096
cpu,27464.346038,27464.347021,22020096
cpu,27464.347021,27464.348048,22020096
cpu,27464.348048,27464.349064,22020096
cpu,27464.349065,27464.350058,22020096
cpu,27464.350058,27464.351041,22020096
cpu,27464.351041,27464.352087,22020096
cpu,27464.352087,27464.353063,22020096
cpu,27464.353063,27464.354015,22020096
cpu,27464.354016,27464.354988,22020096
cpu,27464.354988,27464.355961,22020096
cpu,27464.355961,27464.356960,22020096
cpu,27464.356960,27464.357918,22020096
cpu,27464.357918,27464.358876,22020096
cpu,27464.358876,27464.359831,22020096
cpu,27464.359832,27464.360799,22020096
cpu,27464.360799,27464.361772,22020096
cpu,27464.361772,27464.362737,22020096
cpu,27464.362737,27464.363695,22020096
cpu,27464.363695,27464.364675,22020096
cpu,27464.364676,27464.365654,22020096
cpu,27464.365654,27464.366643,22020096
cpu,27464.366644,27464.367612,22020096
cpu,27464.367612,27464.368598,22020096
cpu,27464.368598,27464.369551,22020096
cpu,27464.369552,27464.370517,22020096
cpu,27464.370517,27464.371498,22020096
cpu,27464.371498,27464.372484,22020096
cpu,27464.372490,27464.373450,22020096
cpu,27464.373450,27464.374412,22020096
cpu,27464.374412,27464.375376,22020096
cpu,27464.375376,27464.376393,22020096
cpu,27464.376394,27464.377372,22020096
cpu,27464.377372,27464.378328,22020096
cpu,27464.378328,27464.379300,22020096
cpu,27464.379300,27464.380268,22020096
cpu,27464.380268,27464.381230,22020096
cpu,27464.381230,27464.382183,22020096
cpu,27464.382183,27464.383134,22020096
cpu,27464.383135,27464.384124,22020096
cpu,27464.384124,27464.385087,22020096
cpu,27464.385088,27464.386056,22020096
cpu,27464.386056,27464.387033,22020096
cpu,27464.387034,27464.387995,22020096
cpu,27464.387995,27464.388981,22020096
cpu,27464.388982,27464.389948,22020096
cpu,27464.389948,27464.390913,22020096
cpu,27464.390913,27464.391869,22020096
