# compute_trace v1
# model=/data/local/tmp/moe-stream/Qwen3-30B-A3B-Q4_0.gguf arch=qwen3moe n_layer=48 n_threads=4 io_threads=4 o_direct=1 overlap=1
turn,phase,step,seq,layer,op,name,wall_ns,majflt
0,1,95,90,44,LAYER,blk.44,8166562,0
0,1,95,91,45,LAYER,blk.45,502552,0
0,1,95,92,45,LAYER,blk.45,941823,0
0,1,95,93,46,LAYER,blk.46,508386,0
0,1,95,94,46,LAYER,blk.46,2326770,0
0,1,95,95,47,LAYER,blk.47,486303,0
0,1,95,96,-1,LAYER,post,8573593,0
0,1,96,0,-1,LAYER,pre,27552,0
0,1,96,1,0,LAYER,blk.0,415885,2
0,1,96,2,0,LAYER,blk.0,902031,0
0,1,96,3,1,LAYER,blk.1,531563,2
0,1,96,4,1,LAYER,blk.1,2904375,0
0,1,96,5,2,LAYER,blk.2,401667,2
0,1,96,6,2,LAYER,blk.2,3254322,0
0,1,96,7,3,LAYER,blk.3,511094,2
0,1,96,8,3,LAYER,blk.3,2345209,0
0,1,96,9,4,LAYER,blk.4,503281,1
0,1,96,10,4,LAYER,blk.4,3115833,0
0,1,96,11,5,LAYER,blk.5,514271,2
0,1,96,12,5,LAYER,blk.5,3322604,0
0,1,96,13,6,LAYER,blk.6,593229,2
0,1,96,14,6,LAYER,blk.6,4163125,0
0,1,96,15,7,LAYER,blk.7,599896,2
0,1,96,16,7,LAYER,blk.7,5860208,0
0,1,96,17,8,LAYER,blk.8,622969,2
0,1,96,18,8,LAYER,blk.8,5956406,0
0,1,96,19,9,LAYER,blk.9,644428,2
0,1,96,20,9,LAYER,blk.9,2647135,0
0,1,96,21,10,LAYER,blk.10,710521,2
0,1,96,22,10,LAYER,blk.10,4539062,0
0,1,96,23,11,LAYER,blk.11,732084,2
0,1,96,24,11,LAYER,blk.11,2965833,0
0,1,96,25,12,LAYER,blk.12,640729,2
0,1,96,26,12,LAYER,blk.12,5020677,0
0,1,96,27,13,LAYER,blk.13,651302,2
0,1,96,28,13,LAYER,blk.13,2775469,0
0,1,96,29,14,LAYER,blk.14,671615,2
0,1,96,30,14,LAYER,blk.14,2400989,0
0,1,96,31,15,LAYER,blk.15,693906,2
0,1,96,32,15,LAYER,blk.15,3964792,0
0,1,96,33,16,LAYER,blk.16,654740,2
0,1,96,34,16,LAYER,blk.16,2005781,0
0,1,96,35,17,LAYER,blk.17,632552,2
0,1,96,36,17,LAYER,blk.17,2209167,0
0,1,96,37,18,LAYER,blk.18,683385,2
0,1,96,38,18,LAYER,blk.18,3030208,0
0,1,96,39,19,LAYER,blk.19,671303,2
0,1,96,40,19,LAYER,blk.19,5956822,0
0,1,96,41,20,LAYER,blk.20,630261,1
0,1,96,42,20,LAYER,blk.20,1830521,0
0,1,96,43,21,LAYER,blk.21,627916,1
0,1,96,44,21,LAYER,blk.21,2865625,0
0,1,96,45,22,LAYER,blk.22,658907,2
0,1,96,46,22,LAYER,blk.22,3709479,0
0,1,96,47,23,LAYER,blk.23,687448,2
0,1,96,48,23,LAYER,blk.23,3930312,0
0,1,96,49,24,LAYER,blk.24,614688,2
0,1,96,50,24,LAYER,blk.24,2032708,0
0,1,96,51,25,LAYER,blk.25,621302,2
0,1,96,52,25,LAYER,blk.25,3651198,0
0,1,96,53,26,LAYER,blk.26,717604,2
0,1,96,54,26,LAYER,blk.26,1100990,0
0,1,96,55,27,LAYER,blk.27,628802,2
0,1,96,56,27,LAYER,blk.27,2673802,0
0,1,96,57,28,LAYER,blk.28,624583,1
0,1,96,58,28,LAYER,blk.28,1080104,0
0,1,96,59,29,LAYER,blk.29,659115,2
0,1,96,60,29,LAYER,blk.29,2156979,0
0,1,96,61,30,LAYER,blk.30,586146,0
0,1,96,62,30,LAYER,blk.30,1017760,0
0,1,96,63,31,LAYER,blk.31,587605,0
0,1,96,64,31,LAYER,blk.31,1007864,0
0,1,96,65,32,LAYER,blk.32,570365,0
0,1,96,66,32,LAYER,blk.32,1030833,0
0,1,96,67,33,LAYER,blk.33,588958,0
0,1,96,68,33,LAYER,blk.33,3367761,0
0,1,96,69,34,LAYER,blk.34,518125,0
0,1,96,70,34,LAYER,blk.34,4026614,0
0,1,96,71,35,LAYER,blk.35,501667,0
0,1,96,72,35,LAYER,blk.35,3878333,0
0,1,96,73,36,LAYER,blk.36,612292,0
0,1,96,74,36,LAYER,blk.36,1070104,0
0,1,96,75,37,LAYER,blk.37,605313,0
0,1,96,76,37,LAYER,blk.37,2997968,0
0,1,96,77,38,LAYER,blk.38,625730,0
0,1,96,78,38,LAYER,blk.38,1099427,0
0,1,96,79,39,LAYER,blk.39,638229,0
0,1,96,80,39,LAYER,blk.39,2438854,0
0,1,96,81,40,LAYER,blk.40,649531,0
0,1,96,82,40,LAYER,blk.40,1991250,0
0,1,96,83,41,LAYER,blk.41,707709,0
0,1,96,84,41,LAYER,blk.41,958802,0
0,1,96,85,42,LAYER,blk.42,548073,0
0,1,96,86,42,LAYER,blk.42,2177760,0
0,1,96,87,43,LAYER,blk.43,552292,0
0,1,96,88,43,LAYER,blk.43,2120989,0
0,1,96,89,44,LAYER,blk.44,544844,0
0,1,96,90,44,LAYER,blk.44,960104,0
0,1,96,91,45,LAYER,blk.45,563281,0
0,1,96,92,45,LAYER,blk.45,909584,0
0,1,96,93,46,LAYER,blk.46,545521,0
0,1,96,94,46,LAYER,blk.46,2096614,0
0,1,96,95,47,LAYER,blk.47,563490,0
0,1,96,96,-1,LAYER,post,10332396,0
0,1,97,0,-1,LAYER,pre,36354,0
0,1,97,1,0,LAYER,blk.0,439011,0
0,1,97,2,0,LAYER,blk.0,2786979,0
0,1,97,3,1,LAYER,blk.1,446198,0
0,1,97,4,1,LAYER,blk.1,2285625,0
0,1,97,5,2,LAYER,blk.2,459010,0
0,1,97,6,2,LAYER,blk.2,2396198,0
0,1,97,7,3,LAYER,blk.3,572396,0
0,1,97,8,3,LAYER,blk.3,2320156,0
0,1,97,9,4,LAYER,blk.4,558646,0
0,1,97,10,4,LAYER,blk.4,1111302,0
0,1,97,11,5,LAYER,blk.5,560677,0
0,1,97,12,5,LAYER,blk.5,2167552,0
0,1,97,13,6,LAYER,blk.6,587709,0
0,1,97,14,6,LAYER,blk.6,1076614,0
0,1,97,15,7,LAYER,blk.7,580521,0
0,1,97,16,7,LAYER,blk.7,2292084,0
0,1,97,17,8,LAYER,blk.8,582500,0
0,1,97,18,8,LAYER,blk.8,1088854,0
0,1,97,19,9,LAYER,blk.9,586666,0
0,1,97,20,9,LAYER,blk.9,1028646,0
0,1,97,21,10,LAYER,blk.10,511511,0
0,1,97,22,10,LAYER,blk.10,1963229,0
0,1,97,23,11,LAYER,blk.11,532864,0
0,1,97,24,11,LAYER,blk.11,939636,0
0,1,97,25,12,LAYER,blk.12,512604,0
0,1,97,26,12,LAYER,blk.12,952135,0
0,1,97,27,13,LAYER,blk.13,508438,0
0,1,97,28,13,LAYER,blk.13,924792,0
0,1,97,29,14,LAYER,blk.14,492604,0
0,1,97,30,14,LAYER,blk.14,2392083,0
0,1,97,31,15,LAYER,blk.15,466875,0
0,1,97,32,15,LAYER,blk.15,920885,0
0,1,97,33,16,LAYER,blk.16,463125,0
0,1,97,34,16,LAYER,blk.16,922969,0
0,1,97,35,17,LAYER,blk.17,469792,0
0,1,97,36,17,LAYER,blk.17,1949948,0
0,1,97,37,18,LAYER,blk.18,467448,0
0,1,97,38,18,LAYER,blk.18,923646,0
0,1,97,39,19,LAYER,blk.19,484062,0
0,1,97,40,19,LAYER,blk.19,909792,0
0,1,97,41,20,LAYER,blk.20,440573,0
0,1,97,42,20,LAYER,blk.20,890000,0
0,1,97,43,21,LAYER,blk.21,445833,0
0,1,97,44,21,LAYER,blk.21,881094,0
0,1,97,45,22,LAYER,blk.22,432708,0
0,1,97,46,22,LAYER,blk.22,2329479,0
0,1,97,47,23,LAYER,blk.23,441823,0
0,1,97,48,23,LAYER,blk.23,881354,0
0,1,97,49,24,LAYER,blk.24,452865,0
0,1,97,50,24,LAYER,blk.24,878437,0
0,1,97,51,25,LAYER,blk.25,439896,0
0,1,97,52,25,LAYER,blk.25,871875,0
0,1,97,53,26,LAYER,blk.26,434167,0
0,1,97,54,26,LAYER,blk.26,872135,0
0,1,97,55,27,LAYER,blk.27,432500,0
0,1,97,56,27,LAYER,blk.27,876042,0
0,1,97,57,28,LAYER,blk.28,428802,0
0,1,97,58,28,LAYER,blk.28,882292,0
0,1,97,59,29,LAYER,blk.29,431666,0
0,1,97,60,29,LAYER,blk.29,880834,0
0,1,97,61,30,LAYER,blk.30,385781,0
0,1,97,62,30,LAYER,blk.30,856302,0
0,1,97,63,31,LAYER,blk.31,384323,0
0,1,97,64,31,LAYER,blk.31,870521,0
0,1,97,65,32,LAYER,blk.32,383437,0
0,1,97,66,32,LAYER,blk.32,843177,0
0,1,97,67,33,LAYER,blk.33,379688,0
0,1,97,68,33,LAYER,blk.33,852135,0
0,1,97,69,34,LAYER,blk.34,383229,0
0,1,97,70,34,LAYER,blk.34,846823,0
0,1,97,71,35,LAYER,blk.35,389896,0
0,1,97,72,35,LAYER,blk.35,816771,0
0,1,97,73,36,LAYER,blk.36,383385,0
0,1,97,74,36,LAYER,blk.36,829844,0
0,1,97,75,37,LAYER,blk.37,348802,0
0,1,97,76,37,LAYER,blk.37,804167,0
0,1,97,77,38,LAYER,blk.38,346823,0
0,1,97,78,38,LAYER,blk.38,829531,0
0,1,97,79,39,LAYER,blk.39,350052,0
0,1,97,80,39,LAYER,blk.39,815781,0
0,1,97,81,40,LAYER,blk.40,348907,0
0,1,97,82,40,LAYER,blk.40,825781,0
0,1,97,83,41,LAYER,blk.41,349115,0
0,1,97,84,41,LAYER,blk.41,837135,0
0,1,97,85,42,LAYER,blk.42,353073,0
0,1,97,86,42,LAYER,blk.42,3047760,0
0,1,97,87,43,LAYER,blk.43,361615,0
0,1,97,88,43,LAYER,blk.43,822083,0
0,1,97,89,44,LAYER,blk.44,349375,0
0,1,97,90,44,LAYER,blk.44,832188,0
0,1,97,91,45,LAYER,blk.45,352968,0
0,1,97,92,45,LAYER,blk.45,2143334,0
0,1,97,93,46,LAYER,blk.46,348646,0
0,1,97,94,46,LAYER,blk.46,829531,0
0,1,97,95,47,LAYER,blk.47,422135,0
0,1,97,96,-1,LAYER,post,11255052,0
0,1,98,0,-1,LAYER,pre,27448,0
0,1,98,1,0,LAYER,blk.0,428177,0
0,1,98,2,0,LAYER,blk.0,1044219,0
0,1,98,3,1,LAYER,blk.1,430521,0
0,1,98,4,1,LAYER,blk.1,3613750,0
0,1,98,5,2,LAYER,blk.2,382604,0
0,1,98,6,2,LAYER,blk.2,908333,0
0,1,98,7,3,LAYER,blk.3,383594,0
0,1,98,8,3,LAYER,blk.3,2234323,0
0,1,98,9,4,LAYER,blk.4,372708,0
0,1,98,10,4,LAYER,blk.4,905208,0
0,1,98,11,5,LAYER,blk.5,399532,0
0,1,98,12,5,LAYER,blk.5,1837500,0
0,1,98,13,6,LAYER,blk.6,401927,0
0,1,98,14,6,LAYER,blk.6,914010,0
0,1,98,15,7,LAYER,blk.7,423386,0
0,1,98,16,7,LAYER,blk.7,899687,0
0,1,98,17,8,LAYER,blk.8,400833,0
0,1,98,18,8,LAYER,blk.8,907084,0
0,1,98,19,9,LAYER,blk.9,415364,0
0,1,98,20,9,LAYER,blk.9,2201771,0
0,1,98,21,10,LAYER,blk.10,428281,0
0,1,98,22,10,LAYER,blk.10,905990,0
0,1,98,23,11,LAYER,blk.11,419479,0
0,1,98,24,11,LAYER,blk.11,906823,0
0,1,98,25,12,LAYER,blk.12,423281,0
0,1,98,26,12,LAYER,blk.12,909792,0
0,1,98,27,13,LAYER,blk.13,411927,0
0,1,98,28,13,LAYER,blk.13,899219,0
0,1,98,29,14,LAYER,blk.14,404323,0
0,1,98,30,14,LAYER,blk.14,905052,0
0,1,98,31,15,LAYER,blk.15,430104,0
0,1,98,32,15,LAYER,blk.15,896927,0
0,1,98,33,16,LAYER,blk.16,392708,0
0,1,98,34,16,LAYER,blk.16,814636,0
0,1,98,35,17,LAYER,blk.17,364167,0
0,1,98,36,17,LAYER,blk.17,831302,0
0,1,98,37,18,LAYER,blk.18,362916,0
0,1,98,38,18,LAYER,blk.18,827917,0
0,1,98,39,19,LAYER,blk.19,355729,0
0,1,98,40,19,LAYER,blk.19,827917,0
0,1,98,41,20,LAYER,blk.20,360416,0
0,1,98,42,20,LAYER,blk.20,829375,0
0,1,98,43,21,LAYER,blk.21,363750,0
0,1,98,44,21,LAYER,blk.21,865469,0
0,1,98,45,22,LAYER,blk.22,351354,0
0,1,98,46,22,LAYER,blk.22,3321511,0
0,1,98,47,23,LAYER,blk.23,347969,0
0,1,98,48,23,LAYER,blk.23,1815052,0
0,1,98,49,24,LAYER,blk.24,352708,0
0,1,98,50,24,LAYER,blk.24,2115260,0
0,1,98,51,25,LAYER,blk.25,971511,0
0,1,98,52,25,LAYER,blk.25,876094,0
0,1,98,53,26,LAYER,blk.26,437083,0
0,1,98,54,26,LAYER,blk.26,878750,0
0,1,98,55,27,LAYER,blk.27,461302,0
0,1,98,56,27,LAYER,blk.27,880521,0
0,1,98,57,28,LAYER,blk.28,438385,0
0,1,98,58,28,LAYER,blk.28,868073,0
0,1,98,59,29,LAYER,blk.29,424896,0
0,1,98,60,29,LAYER,blk.29,870000,0
0,1,98,61,30,LAYER,blk.30,436562,0
0,1,98,62,30,LAYER,blk.30,863594,0
0,1,98,63,31,LAYER,blk.31,456354,0
0,1,98,64,31,LAYER,blk.31,851823,0
0,1,98,65,32,LAYER,blk.32,392604,0
0,1,98,66,32,LAYER,blk.32,855157,0
0,1,98,67,33,LAYER,blk.33,392604,0
0,1,98,68,33,LAYER,blk.33,853750,0
0,1,98,69,34,LAYER,blk.34,382760,0
0,1,98,70,34,LAYER,blk.34,851042,0
0,1,98,71,35,LAYER,blk.35,382187,0
0,1,98,72,35,LAYER,blk.35,848230,0
0,1,98,73,36,LAYER,blk.36,394270,0
0,1,98,74,36,LAYER,blk.36,854323,0
0,1,98,75,37,LAYER,blk.37,380105,0
0,1,98,76,37,LAYER,blk.37,2316666,0
0,1,98,77,38,LAYER,blk.38,349323,0
0,1,98,78,38,LAYER,blk.38,2389636,0
0,1,98,79,39,LAYER,blk.39,346822,0
0,1,98,80,39,LAYER,blk.39,829792,0
0,1,98,81,40,LAYER,blk.40,349011,0
0,1,98,82,40,LAYER,blk.40,813958,0
0,1,98,83,41,LAYER,blk.41,349948,0
0,1,98,84,41,LAYER,blk.41,818073,0
0,1,98,85,42,LAYER,blk.42,425260,0
0,1,98,86,42,LAYER,blk.42,872917,0
0,1,98,87,43,LAYER,blk.43,384166,0
0,1,98,88,43,LAYER,blk.43,895730,0
0,1,98,89,44,LAYER,blk.44,381770,0
0,1,98,90,44,LAYER,blk.44,881615,0
0,1,98,91,45,LAYER,blk.45,393333,0
0,1,98,92,45,LAYER,blk.45,883594,0
0,1,98,93,46,LAYER,blk.46,384427,0
0,1,98,94,46,LAYER,blk.46,877708,0
0,1,98,95,47,LAYER,blk.47,396198,0
0,1,98,96,-1,LAYER,post,8507136,0
0,1,99,0,-1,LAYER,pre,44531,1
0,1,99,1,0,LAYER,blk.0,373854,0
0,1,99,2,0,LAYER,blk.0,870990,0
0,1,99,3,1,LAYER,blk.1,358021,0
0,1,99,4,1,LAYER,blk.1,857239,0
0,1,99,5,2,LAYER,blk.2,374479,0
0,1,99,6,2,LAYER,blk.2,851355,0
0,1,99,7,3,LAYER,blk.3,377708,0
0,1,99,8,3,LAYER,blk.3,847031,0
0,1,99,9,4,LAYER,blk.4,362656,0
0,1,99,10,4,LAYER,blk.4,859636,0
0,1,99,11,5,LAYER,blk.5,380573,0
0,1,99,12,5,LAYER,blk.5,878177,0
0,1,99,13,6,LAYER,blk.6,363802,0
0,1,99,14,6,LAYER,blk.6,3003125,0
0,1,99,15,7,LAYER,blk.7,371354,0
0,1,99,16,7,LAYER,blk.7,2316927,0
0,1,99,17,8,LAYER,blk.8,349896,0
0,1,99,18,8,LAYER,blk.8,847135,0
0,1,99,19,9,LAYER,blk.9,387969,0
0,1,99,20,9,LAYER,blk.9,841094,0
0,1,99,21,10,LAYER,blk.10,415156,0
0,1,99,22,10,LAYER,blk.10,2228698,0
0,1,99,23,11,LAYER,blk.11,415781,0
0,1,99,24,11,LAYER,blk.11,890886,0
0,1,99,25,12,LAYER,blk.12,406510,0
0,1,99,26,12,LAYER,blk.12,2830729,0
0,1,99,27,13,LAYER,blk.13,407136,0
0,1,99,28,13,LAYER,blk.13,891041,0
0,1,99,29,14,LAYER,blk.14,463021,0
0,1,99,30,14,LAYER,blk.14,962552,0
0,1,99,31,15,LAYER,blk.15,430677,0
0,1,99,32,15,LAYER,blk.15,955365,0
0,1,99,33,16,LAYER,blk.16,430938,0
0,1,99,34,16,LAYER,blk.16,2963333,0
0,1,99,35,17,LAYER,blk.17,442969,0
0,1,99,36,17,LAYER,blk.17,2146354,0
0,1,99,37,18,LAYER,blk.18,432448,0
0,1,99,38,18,LAYER,blk.18,959739,0
0,1,99,39,19,LAYER,blk.19,435000,0
0,1,99,40,19,LAYER,blk.19,949219,0
0,1,99,41,20,LAYER,blk.20,431302,0
0,1,99,42,20,LAYER,blk.20,962083,0
0,1,99,43,21,LAYER,blk.21,429636,0
0,1,99,44,21,LAYER,blk.21,955417,0
0,1,99,45,22,LAYER,blk.22,444583,0
0,1,99,46,22,LAYER,blk.22,2196719,0
0,1,99,47,23,LAYER,blk.23,391666,0
0,1,99,48,23,LAYER,blk.23,4002552,0
0,1,99,49,24,LAYER,blk.24,386146,0
0,1,99,50,24,LAYER,blk.24,874219,0
0,1,99,51,25,LAYER,blk.25,383698,0
0,1,99,52,25,LAYER,blk.25,3021927,0
0,1,99,53,26,LAYER,blk.26,480990,0
0,1,99,54,26,LAYER,blk.26,2193020,0
0,1,99,55,27,LAYER,blk.27,462448,0
0,1,99,56,27,LAYER,blk.27,902448,0
0,1,99,57,28,LAYER,blk.28,472656,0
0,1,99,58,28,LAYER,blk.28,2249323,0
0,1,99,59,29,LAYER,blk.29,529011,0
0,1,99,60,29,LAYER,blk.29,1036927,0
0,1,99,61,30,LAYER,blk.30,551667,0
0,1,99,62,30,LAYER,blk.30,1051614,0
0,1,99,63,31,LAYER,blk.31,531250,0
0,1,99,64,31,LAYER,blk.31,3592656,0
0,1,99,65,32,LAYER,blk.32,570938,0
0,1,99,66,32,LAYER,blk.32,2459062,0
0,1,99,67,33,LAYER,blk.33,560521,0
0,1,99,68,33,LAYER,blk.33,1108386,0
0,1,99,69,34,LAYER,blk.34,551093,0
0,1,99,70,34,LAYER,blk.34,1094167,0
0,1,99,71,35,LAYER,blk.35,557969,0
0,1,99,72,35,LAYER,blk.35,3147864,0
0,1,99,73,36,LAYER,blk.36,504115,0
0,1,99,74,36,LAYER,blk.36,976042,0
0,1,99,75,37,LAYER,blk.37,494948,0
0,1,99,76,37,LAYER,blk.37,954531,0
0,1,99,77,38,LAYER,blk.38,468802,0
0,1,99,78,38,LAYER,blk.38,988542,0
0,1,99,79,39,LAYER,blk.39,479895,0
0,1,99,80,39,LAYER,blk.39,993750,0
0,1,99,81,40,LAYER,blk.40,473125,0
0,1,99,82,40,LAYER,blk.40,966719,0
0,1,99,83,41,LAYER,blk.41,472552,0
0,1,99,84,41,LAYER,blk.41,2422448,0
0,1,99,85,42,LAYER,blk.42,487813,0
0,1,99,86,42,LAYER,blk.42,947343,0
0,1,99,87,43,LAYER,blk.43,471146,0
0,1,99,88,43,LAYER,blk.43,937448,0
0,1,99,89,44,LAYER,blk.44,468854,0
0,1,99,90,44,LAYER,blk.44,2368542,0
0,1,99,91,45,LAYER,blk.45,481615,0
0,1,99,92,45,LAYER,blk.45,2758593,0
0,1,99,93,46,LAYER,blk.46,462865,0
0,1,99,94,46,LAYER,blk.46,899896,0
0,1,99,95,47,LAYER,blk.47,460521,0
0,1,99,96,-1,LAYER,post,8917135,0
0,1,100,0,-1,LAYER,pre,35989,1
0,1,100,1,0,LAYER,blk.0,401354,2
0,1,100,2,0,LAYER,blk.0,2948959,0
0,1,100,3,1,LAYER,blk.1,387760,2
0,1,100,4,1,LAYER,blk.1,3139010,0
0,1,100,5,2,LAYER,blk.2,399011,2
0,1,100,6,2,LAYER,blk.2,1846198,0
0,1,100,7,3,LAYER,blk.3,634531,2
0,1,100,8,3,LAYER,blk.3,934844,0
0,1,100,9,4,LAYER,blk.4,473385,2
0,1,100,10,4,LAYER,blk.4,926979,0
0,1,100,11,5,LAYER,blk.5,469532,2
0,1,100,12,5,LAYER,blk.5,2275208,0
0,1,100,13,6,LAYER,blk.6,477500,2
0,1,100,14,6,LAYER,blk.6,885052,0
0,1,100,15,7,LAYER,blk.7,466042,2
0,1,100,16,7,LAYER,blk.7,867812,0
0,1,100,17,8,LAYER,blk.8,480313,2
0,1,100,18,8,LAYER,blk.8,868333,0
0,1,100,19,9,LAYER,blk.9,466198,2
0,1,100,20,9,LAYER,blk.9,2457656,0
0,1,100,21,10,LAYER,blk.10,478021,2
0,1,100,22,10,LAYER,blk.10,1752188,0
0,1,100,23,11,LAYER,blk.11,450885,2
0,1,100,24,11,LAYER,blk.11,859427,0
0,1,100,25,12,LAYER,blk.12,458958,2
0,1,100,26,12,LAYER,blk.12,855261,0
0,1,100,27,13,LAYER,blk.13,445469,2
0,1,100,28,13,LAYER,blk.13,2149375,0
0,1,100,29,14,LAYER,blk.14,448437,2
0,1,100,30,14,LAYER,blk.14,2081927,0
0,1,100,31,15,LAYER,blk.15,466615,2
0,1,100,32,15,LAYER,blk.15,910833,0
0,1,100,33,16,LAYER,blk.16,490365,2
0,1,100,34,16,LAYER,blk.16,928698,0
0,1,100,35,17,LAYER,blk.17,486250,2
0,1,100,36,17,LAYER,blk.17,2382500,0
0,1,100,37,18,LAYER,blk.18,499427,2
0,1,100,38,18,LAYER,blk.18,931718,0
0,1,100,39,19,LAYER,blk.19,485000,1
0,1,100,40,19,LAYER,blk.19,927761,0
0,1,100,41,20,LAYER,blk.20,468073,2
0,1,100,42,20,LAYER,blk.20,2016198,0
0,1,100,43,21,LAYER,blk.21,462448,2
0,1,100,44,21,LAYER,blk.21,887500,0
0,1,100,45,22,LAYER,blk.22,452083,2
0,1,100,46,22,LAYER,blk.22,883646,0
0,1,100,47,23,LAYER,blk.23,442500,2
0,1,100,48,23,LAYER,blk.23,949531,0
0,1,100,49,24,LAYER,blk.24,451510,2
0,1,100,50,24,LAYER,blk.24,899480,0
0,1,100,51,25,LAYER,blk.25,432187,2
0,1,100,52,25,LAYER,blk.25,872448,0
0,1,100,53,26,LAYER,blk.26,463021,2
0,1,100,54,26,LAYER,blk.26,865885,0
0,1,100,55,27,LAYER,blk.27,421979,2
0,1,100,56,27,LAYER,blk.27,2342761,0
0,1,100,57,28,LAYER,blk.28,453854,2
0,1,100,58,28,LAYER,blk.28,2088073,0
0,1,100,59,29,LAYER,blk.29,429427,2
0,1,100,60,29,LAYER,blk.29,1687240,0
0,1,100,61,30,LAYER,blk.30,436041,2
0,1,100,62,30,LAYER,blk.30,2878594,0
0,1,100,63,31,LAYER,blk.31,452396,1
0,1,100,64,31,LAYER,blk.31,3538333,0
0,1,100,65,32,LAYER,blk.32,518073,1
0,1,100,66,32,LAYER,blk.32,2866875,0
0,1,100,67,33,LAYER,blk.33,505417,1
0,1,100,68,33,LAYER,blk.33,2734427,0
0,1,100,69,34,LAYER,blk.34,545677,0
0,1,100,70,34,LAYER,blk.34,982500,0
0,1,100,71,35,LAYER,blk.35,562448,0
0,1,100,72,35,LAYER,blk.35,975781,0
0,1,100,73,36,LAYER,blk.36,548958,0
0,1,100,74,36,LAYER,blk.36,1968282,0
0,1,100,75,37,LAYER,blk.37,564791,0
0,1,100,76,37,LAYER,blk.37,957396,0
0,1,100,77,38,LAYER,blk.38,571198,0
0,1,100,78,38,LAYER,blk.38,939010,0
0,1,100,79,39,LAYER,blk.39,512865,0
0,1,100,80,39,LAYER,blk.39,949792,0
0,1,100,81,40,LAYER,blk.40,507396,0
0,1,100,82,40,LAYER,blk.40,934583,0
0,1,100,83,41,LAYER,blk.41,514062,0
0,1,100,84,41,LAYER,blk.41,946459,0
0,1,100,85,42,LAYER,blk.42,495052,0
0,1,100,86,42,LAYER,blk.42,952916,0
0,1,100,87,43,LAYER,blk.43,509584,0
0,1,100,88,43,LAYER,blk.43,966927,0
0,1,100,89,44,LAYER,blk.44,441667,0
0,1,100,90,44,LAYER,blk.44,2622031,0
0,1,100,91,45,LAYER,blk.45,445885,0
0,1,100,92,45,LAYER,blk.45,2044323,0
0,1,100,93,46,LAYER,blk.46,464896,0
0,1,100,94,46,LAYER,blk.46,2017708,0
0,1,100,95,47,LAYER,blk.47,526719,0
0,1,100,96,-1,LAYER,post,9489115,0
0,1,101,0,-1,LAYER,pre,43229,2
0,1,101,1,0,LAYER,blk.0,420000,0
0,1,101,2,0,LAYER,blk.0,2436667,0
0,1,101,3,1,LAYER,blk.1,448385,0
0,1,101,4,1,LAYER,blk.1,3030885,0
0,1,101,5,2,LAYER,blk.2,460886,0
0,1,101,6,2,LAYER,blk.2,939114,0
0,1,101,7,3,LAYER,blk.3,454740,0
0,1,101,8,3,LAYER,blk.3,3396406,0
0,1,101,9,4,LAYER,blk.4,459740,0
0,1,101,10,4,LAYER,blk.4,1941666,0
0,1,101,11,5,LAYER,blk.5,457396,0
0,1,101,12,5,LAYER,blk.5,1840104,0
0,1,101,13,6,LAYER,blk.6,457448,0
0,1,101,14,6,LAYER,blk.6,2346875,0
0,1,101,15,7,LAYER,blk.7,473959,0
0,1,101,16,7,LAYER,blk.7,2256614,0
0,1,101,17,8,LAYER,blk.8,568854,0
0,1,101,18,8,LAYER,blk.8,1080782,0
0,1,101,19,9,LAYER,blk.9,559010,0
0,1,101,20,9,LAYER,blk.9,2621719,0
0,1,101,21,10,LAYER,blk.10,559114,0
0,1,101,22,10,LAYER,blk.10,1055625,0
0,1,101,23,11,LAYER,blk.11,573125,0
0,1,101,24,11,LAYER,blk.11,2189167,0
0,1,101,25,12,LAYER,blk.12,557500,0
0,1,101,26,12,LAYER,blk.12,1065886,0
0,1,101,27,13,LAYER,blk.13,560364,0
0,1,101,28,13,LAYER,blk.13,2013802,0
0,1,101,29,14,LAYER,blk.14,578594,0
0,1,101,30,14,LAYER,blk.14,2022604,0
0,1,101,31,15,LAYER,blk.15,511146,0
0,1,101,32,15,LAYER,blk.15,2907760,0
0,1,101,33,16,LAYER,blk.16,521355,0
0,1,101,34,16,LAYER,blk.16,3777708,0
0,1,101,35,17,LAYER,blk.17,574219,0
0,1,101,36,17,LAYER,blk.17,1037760,0
0,1,101,37,18,LAYER,blk.18,587760,0
0,1,101,38,18,LAYER,blk.18,4162657,0
0,1,101,39,19,LAYER,blk.19,577135,0
0,1,101,40,19,LAYER,blk.19,2309948,0
0,1,101,41,20,LAYER,blk.20,671406,0
0,1,101,42,20,LAYER,blk.20,4846042,0
0,1,101,43,21,LAYER,blk.21,674115,0
0,1,101,44,21,LAYER,blk.21,3995625,0
0,1,101,45,22,LAYER,blk.22,658645,0
0,1,101,46,22,LAYER,blk.22,1092136,0
0,1,101,47,23,LAYER,blk.23,653646,0
0,1,101,48,23,LAYER,blk.23,1108385,0
0,1,101,49,24,LAYER,blk.24,605469,0
0,1,101,50,24,LAYER,blk.24,2967135,0
0,1,101,51,25,LAYER,blk.25,600313,0
0,1,101,52,25,LAYER,blk.25,2098125,0
0,1,101,53,26,LAYER,blk.26,633229,0
0,1,101,54,26,LAYER,blk.26,2912552,0
0,1,101,55,27,LAYER,blk.27,601667,0
0,1,101,56,27,LAYER,blk.27,1127864,0
0,1,101,57,28,LAYER,blk.28,640469,0
