t,pswpin,pswpout,pgmajfault,memavail_kb,swapfree_kb,bmoe_pid,bmoe_minflt,bmoe_majflt,bmoe_cpu_ticks,thermal_status,cap0,cap6
1789631633,189297142,283854069,197137173,6053944,9117368,,,,,1,1747200,1651200
1789631638,189299969,283854069,197140058,6041852,9128748,,,,,1,1747200,1651200
1789631644,189300377,283854069,197140475,6045244,9130564,,,,,1,1747200,1651200
1789631649,189300576,283854069,197140674,6042528,9131340,,,,,1,1747200,1651200
1789631654,189300858,283854069,197140965,6070548,9132676,,,,,1,1747200,1651200
1789631659,189300986,283854069,197141096,6070108,9133188,,,,,1,1747200,1651200
1789631664,189301119,283854069,197141229,6071084,9133700,,,,,1,1747200,1651200
1789631669,189301442,283854069,197141563,6068456,9134996,,,,,1,1747200,1651200
1789631674,189301721,283854069,197141843,6064004,9136276,,,,,1,1747200,1651200
1789631680,189301845,283854069,197141967,6064528,9136532,,,,,1,1747200,1651200
1789631685,189302152,283854069,197142278,6050460,9138068,,,,,1,1747200,1651200
1789631690,189306476,283854069,197146717,6025568,9155072,,,,,1,1747200,1651200
1789631695,189308230,283854069,197148490,6010380,9162000,,,,,1,1747200,1651200
1789631700,189308517,283854069,197148780,6008800,9163024,,,,,1,1747200,1651200
1789631705,189309638,283854069,197149941,6001468,9167640,,,,,1,1747200,1651200
1789631710,189309813,283854069,197150117,6000864,9168416,,,,,1,1747200,1651200
1789631716,189310022,283857737,197150326,6006780,9154336,,,,,1,1747200,1651200
1789631721,189320447,283858795,197160840,5962160,9199460,,,,,1,1747200,1651200
1789631726,189320555,283858795,197160948,5972428,9199724,,,,,1,1747200,1651200
1789631731,189320704,283858795,197161099,5970060,9200492,,,,,1,1747200,1651200
1789631736,189320979,283858795,197161409,5970708,9201772,,,,,1,1747200,1651200
1789631741,189321235,283860223,197161695,5982616,9196908,,,,,1,1747200,1651200
1789631746,189321411,283864462,197161875,5988288,9180012,,,,,1,1747200,1651200
1789631752,189321870,283864462,197162349,5996808,9182060,,,,,1,1747200,1651200
1789631757,189321982,283866921,197162461,6008972,9172588,,,,,1,1747200,1651200
1789631762,189322234,283866921,197162713,6010476,9173868,,,,,1,1747200,1651200
1789631767,189322354,283866921,197162833,6009584,9174124,,,,,1,1747200,1651200
1789631772,189322591,283866921,197163081,6008096,9175148,,,,,1,1747200,1651200
1789631777,189323120,283870204,197163615,6011096,9163884,,,,,1,1747200,1651200
1789631782,189324489,283870204,197165002,6008200,9169516,,,,,1,1747200,1651200
1789631788,189324582,283871634,197165095,6011340,9163956,,,,,1,1747200,1651200
1789631793,189324690,283871634,197165203,6009956,9164468,,,,,1,1747200,1651200
1789631798,189324773,283872915,197165286,6009260,9159860,,,,,1,1747200,1651200
1789631803,189332063,283872915,197172611,5976580,9189240,,,,,1,1747200,1651200
1789631808,189332155,283872915,197172703,5976716,9190008,,,,,1,1747200,1651200
1789631813,189332247,283872915,197172795,5983088,9190264,,,,,1,1747200,1651200
1789631818,189332330,283872915,197172878,5984576,9190520,,,,,1,1747200,1651200
1789631824,189332424,283872915,197172973,5982904,9190776,,,,,1,1747200,1651200
1789631829,189332494,283872915,197173043,5988580,9191288,,,,,1,1747200,1651200
1789631834,189349543,283872915,197193532,5464024,9271804,,,,,1,1747200,1651200
1789631839,189350503,283875770,197194532,5459304,9263868,,,,,1,1747200,1651200
1789631844,189350701,283890870,197194730,5519180,9203996,,,,,1,1747200,1651200
1789631849,189350816,283894039,197194845,5547672,9191024,,,,,1,1747200,1651200
1789631854,189351173,283898880,197195419,5657148,9172336,24190,78422,120,217,1,1747200,1651200
1789631860,189353665,283939266,197198977,5787512,9072492,24190,195929,120,649,1,1747200,1651200
1789631865,189367400,284025431,197215131,5903900,8789256,24190,279559,120,1051,1,1747200,1651200
1789631870,189375352,284071828,197223835,5837500,8636164,24190,347608,2373,1913,1,1747200,1651200
1789631875,189379286,284086465,197228108,5875356,8591892,24190,355101,2627,3043,1,1747200,1651200
1789631880,189384031,284108327,197233388,5967308,8490808,24190,362445,3005,4128,1,1747200,1651200
1789631885,189386789,284125488,197236440,6075644,8361176,24190,369481,3247,5220,1,1747200,1651200
1789631890,189396899,284207659,197292428,1599476,8285276,24190,1534519,49379,6527,1,1747200,1651200
1789631895,189460486,284320280,197357364,1465252,8086860,24190,2490414,116348,8048,1,1747200,1651200
1789631901,189524179,284335360,197421760,1582264,8636452,24190,2550455,147663,9196,1,1747200,1651200
1789631906,189535900,284336197,197433892,1636116,8657796,24190,2599413,147749,10403,1,1747200,1651200
1789631911,189538388,284336197,197436471,1584356,8667532,24190,2620363,147835,11666,1,1747200,1651200
1789631916,189560989,284340373,197460204,1661288,8665312,24190,2670615,147986,12850,1,1747200,1651200
1789631921,189569619,284346228,197469271,1621184,8676424,24190,2692361,148141,13999,1,1747200,1651200
1789631926,189572639,284347836,197472551,1619588,8682812,24190,2729911,148326,15157,1,1747200,1651200
1789631931,189574192,284347836,197474291,1566384,8689732,24190,2776380,148542,16123,1,1747200,1651200
1789631936,189576002,284348415,197476347,1548128,8695704,24190,2882967,148788,17191,1,1747200,1651200
1789631941,189578693,284348896,197479510,1578576,8706216,24190,2919083,149270,18325,1,1747200,1651200
1789631946,189581928,284349398,197483275,1559228,8719016,24190,2976383,149753,19550,1,1747200,1651200
1789631952,189584162,284350191,197486018,1575956,8727000,24190,3039628,150533,20773,1,1747200,1651200
1789631957,189593170,284350191,197495722,6195932,9105500,,,,,1,1747200,1651200
1789631962,189593429,284350191,197495984,6237700,9106856,,,,,1,1747200,1651200
1789631967,189593628,284350191,197496184,6255132,9107384,,,,,1,1747200,1651200
1789631972,189594393,284350191,197496988,6258440,9111028,,,,,1,1747200,1651200
1789631977,189594558,284350191,197497155,6255176,9111796,,,,,1,1747200,1651200
1789631982,189595660,284350191,197498262,6265924,9118080,,,,,1,1747200,1651200
1789631987,189595822,284350191,197498424,6264700,9118612,,,,,1,1747200,1651200
1789631993,189596028,284350191,197498641,6265116,9119380,,,,,1,1747200,1651200
1789631998,189596145,284350191,197498758,6258564,9119892,,,,,1,1747200,1651200
1789632003,189596458,284350191,197499073,6255760,9121200,,,,,1,1747200,1651200
1789632008,189596610,284350191,197499227,6253564,9121968,,,,,1,1747200,1651200
1789632013,189596760,284350191,197499378,6253312,9122752,,,,,1,1747200,1651200
1789632018,189597051,284350191,197499677,6248772,9123776,,,,,1,1747200,1651200
1789632023,189597188,284350191,197499815,6248688,9124288,,,,,1,1747200,1651200
1789632029,189597363,284350191,197499992,6246732,9125056,,,,,1,1747200,1651200
1789632034,189597490,284350191,197500123,6248380,9125568,,,,,1,1747200,1651200
1789632039,189598090,284350191,197500829,6243868,9128128,,,,,1,1747200,1651200
1789632044,189605731,284350191,197508610,6228072,9186628,,,,,1,1747200,1651200
1789632049,189605837,284350191,197508718,6227972,9186884,,,,,1,1747200,1651200
1789632054,189606693,284350191,197509613,6249704,9190492,,,,,1,1747200,1651200
1789632059,189606801,284350191,197509721,6272128,9191144,,,,,1,1747200,1651200
1789632064,189606990,284350191,197509915,6271632,9191920,,,,,1,1747200,1651200
1789632070,189607086,284350191,197510011,6269116,9192432,,,,,1,1747200,1651200
1789632075,189607266,284350191,197510200,6268980,9193216,,,,,1,1747200,1651200
1789632080,189607645,284350191,197510585,6267828,9194760,,,,,1,1747200,1651200
1789632085,189607745,284350191,197510685,6266220,9195016,,,,,1,1747200,1651200
1789632090,189608030,284350191,197510991,6261984,9196296,,,,,1,1747200,1651200
1789632095,189620670,284350191,197523820,6207116,9261244,,,,,1,1747200,1651200
1789632100,189620916,284350191,197524079,6212964,9269788,,,,,1,1747200,1651200
1789632106,189620996,284350191,197524159,6213140,9272144,,,,,1,1747200,1651200
1789632111,189621952,284350191,197525178,6206852,9275984,,,,,1,1747200,1651200
1789632116,189622061,284350191,197525287,6202404,9276496,,,,,1,1747200,1651200
1789632121,189622172,284350191,197525398,6201948,9277008,,,,,1,1747200,1651200
1789632126,189631786,284350191,197536141,5971096,9325160,,,,,1,1747200,1651200
1789632131,189632849,284350191,197537241,5952372,9329284,,,,,1,1747200,1651200
1789632136,189632974,284350191,197537367,5989756,9329540,,,,,1,1747200,1651200
1789632141,189633077,284350784,197537483,6009744,9327492,,,,,1,1747200,1651200
1789632147,189633164,284362622,197537570,6063960,9280132,,,,,1,1747200,1651200
1789632152,189633268,284362622,197537678,6068472,9280388,,,,,1,1747200,1651200
1789632157,189633345,284362622,197537755,6076284,9280644,,,,,1,1747200,1651200
1789632162,189633459,284364989,197537869,6090736,9270660,,,,,1,1747200,1651200
1789632167,189633530,284367501,197537940,6096392,9260676,,,,,1,1747200,1651200
1789632172,189633600,284367501,197538010,6096496,9261188,,,,,1,1747200,1651200
1789632177,189633678,284367501,197538088,6093988,9261444,,,,,1,1747200,1651200
1789632183,189634198,284370452,197538630,6106128,9251204,,,,,1,1747200,1651200
1789632188,189634429,284370452,197538861,6101372,9251972,,,,,1,1747200,1651200
1789632193,189634618,284370452,197539050,6100084,9252996,,,,,1,1747200,1651200
1789632198,189634684,284370452,197539116,6108352,9253252,,,,,1,1747200,1651200
1789632203,189636954,284371960,197541401,6102064,9259348,,,,,1,1747200,1651200
1789632208,189637045,284371960,197541493,6101256,9259604,,,,,1,1747200,1651200
1789632213,189638035,284371960,197542518,6096728,9268820,,,,,1,1747200,1651200
1789632219,189638728,284371960,197543214,6095632,9275140,,,,,1,1747200,1651200
1789632224,189638846,284371960,197543332,6095164,9275908,,,,,1,1747200,1651200
1789632229,189638918,284371960,197543404,6093404,9276164,,,,,1,1747200,1651200
1789632234,189638995,284371960,197543481,6091152,9276444,,,,,1,1747200,1651200
1789632239,189639428,284371960,197543930,6087404,9277980,,,,,1,1747200,1651200
1789632244,189639530,284371960,197544033,6083948,9278772,,,,,1,1747200,1651200
1789632249,189640277,284371960,197544829,6081884,9281332,,,,,1,1747200,1651200
1789632254,189645818,284371960,197550918,5920324,9303392,,,,,1,1747200,1651200
1789632259,189651356,284371960,197556491,5909372,9330104,,,,,1,1747200,1651200
1789632265,189652018,284393391,197557407,6021956,9246400,11714,159587,118,440,1,1747200,1651200
1789632270,189653006,284436553,197559028,6138336,9075136,11714,275472,118,886,1,1747200,1651200
1789632275,189658012,284515627,197566780,6153216,8774592,11714,350682,2571,2099,1,1747200,1651200
1789632280,189667645,284559207,197578988,6455976,8437932,11714,366929,4999,3491,1,1747200,1651200
1789632285,189697020,284660331,197658470,1575544,8474164,11714,1580601,55698,5015,1,1747200,1651200
1789632291,189737574,284689529,197699421,1516944,8373636,11714,2545247,86302,6736,1,1747200,1651200
1789632296,189741652,284689529,197703624,1487028,8389600,11714,2558207,86344,8259,1,1747200,1651200
1789632301,189761895,284691882,197724169,1482640,8526044,11714,2577527,86463,9843,1,1747200,1651200
1789632306,189763380,284691882,197726233,1471324,8535364,11714,2582280,87052,11362,1,1747200,1651200
1789632311,189766831,284694477,197730252,1485432,8540748,11714,2592936,87558,12825,1,1747200,1651200
1789632316,189768367,284694477,197732279,1460192,8548956,11714,2602657,88061,14322,1,1747200,1651200
1789632321,189772696,284696679,197737239,1453420,8574288,11714,2618425,88562,15785,1,1747200,1651200
1789632326,189773975,284696679,197739087,1446024,8584052,11714,2658697,89138,17317,1,1747200,1651200
1789632331,189775760,284696679,197741386,1433196,8593444,11714,2699377,89639,18836,1,1747200,1651200
1789632336,189777521,284697623,197743748,1461972,8581184,11714,2757794,90202,20422,1,1747200,1651200
1789632341,189786019,284698817,197752636,6502948,8946828,,,,,1,1747200,1651200
1789632347,189788520,284698817,197755260,6492712,8955884,,,,,1,1747200,1651200
1789632352,189788739,284698817,197755487,6497252,8956660,,,,,1,1747200,1651200
1789632357,189789025,284698817,197755788,6490800,8958196,,,,,1,1747200,1651200
1789632362,189789621,284698817,197756406,6499512,8960800,,,,,1,1747200,1651200
1789632367,189789846,284698817,197756636,6505428,8961840,,,,,1,1747200,1651200
1789632372,189790222,284698817,197757027,6507036,8963164,,,,,1,1747200,1651200
1789632377,189790399,284698817,197757210,6505044,8964088,,,,,1,1747200,1651200
1789632382,189791427,284698817,197758291,6499952,8968284,,,,,1,1747200,1651200
1789632388,189791561,284698817,197758428,6500580,8969156,,,,,1,1747200,1651200
1789632393,189791768,284698817,197758635,6495484,8969716,,,,,1,1747200,1651200
1789632398,189792118,284698817,197758993,6494084,8971524,,,,,1,1747200,1651200
1789632403,189792284,284698817,197759159,6491884,8972036,,,,,1,1747200,1651200
1789632408,189792407,284698817,197759282,6492096,8972804,,,,,1,1747200,1651200
1789632413,189792732,284698817,197759608,6489560,8974176,,,,,1,1747200,1651200
1789632418,189792855,284698817,197759732,6486852,8974688,,,,,1,1747200,1651200
1789632424,189798211,284698817,197765204,6463716,8996272,,,,,1,1747200,1651200
1789632429,189807824,284701411,197775025,6435812,9030008,,,,,1,1747200,1651200
1789632434,189808070,284701411,197775284,6435768,9031032,,,,,1,1747200,1651200
1789632439,189808204,284702789,197775419,6438176,9025912,,,,,1,1747200,1651200
1789632444,189808320,284702789,197775535,6440200,9026680,,,,,1,1747200,1651200
1789632449,189808441,284702789,197775656,6444416,9026976,,,,,1,1747200,1651200
1789632454,189808554,284702789,197775769,6443956,9027488,,,,,1,1747200,1651200
1789632460,189808638,284702789,197775854,6453136,9028000,,,,,1,1747200,1651200
1789632465,189808735,284702789,197775951,6449728,9028256,,,,,1,1747200,1651200
1789632470,189808825,284702789,197776041,6450092,9028512,,,,,1,1747200,1651200
1789632475,189808941,284702789,197776157,6447900,9028768,,,,,1,1747200,1651200
1789632480,189824412,284702789,197791664,6381108,9092768,,,,,1,1747200,1651200
1789632485,189831686,284702789,197798962,6352340,9143236,,,,,1,1747200,1651200
1789632490,189831843,284702789,197799119,6351592,9144004,,,,,1,1747200,1651200
1789632495,189831921,284702789,197799197,6349236,9144260,,,,,1,1747200,1651200
1789632501,189832023,284702789,197799299,6347576,9144516,,,,,1,1747200,1651200
1789632506,189861250,284702789,197830427,6058800,9254504,,,,,1,1747200,1651200
1789632511,189864346,284702789,197833825,6017796,9266620,,,,,1,1747200,1651200
1789632516,189865060,284702789,197834592,6013120,9269436,,,,,1,1747200,1651200
1789632521,189865287,284707270,197834820,6018184,9252284,,,,,1,1747200,1651200
1789632526,189865864,284707270,197835400,6017980,9254872,,,,,1,1747200,1651200
1789632531,189865966,284707270,197835502,6017720,9255128,,,,,1,1747200,1651200
1789632536,189866092,284710050,197835634,6031024,9243608,,,,,1,1747200,1651200
1789632542,189866213,284710050,197835755,6038120,9244120,,,,,1,1747200,1651200
1789632547,189866294,284710050,197835836,6039420,9244400,,,,,1,1747200,1651200
1789632552,189866449,284711831,197835991,6040992,9238000,,,,,1,1747200,1651200
1789632557,189866633,284711831,197836196,6041460,9238512,,,,,1,1747200,1651200
1789632562,189867958,284776387,197837537,6258232,8983032,,,,,1,1747200,1651200
1789632567,189873114,284776387,197842719,6277936,9003556,,,,,1,1747200,1651200
1789632572,189874825,284776387,197844441,6270924,9010468,,,,,1,1747200,1651200
1789632577,189875427,284776387,197845046,6267768,9012516,,,,,1,1747200,1651200
1789632583,189876709,284776387,197846342,6260516,9019504,,,,,1,1747200,1651200
1789632588,189876987,284776387,197846620,6262768,9021040,,,,,1,1747200,1651200
1789632593,189877459,284776387,197847095,6262668,9022576,,,,,1,1747200,1651200
1789632598,189877837,284776387,197847475,6259436,9023928,,,,,1,1747200,1651200
1789632603,189878238,284776387,197847879,6256248,9025740,,,,,1,1747200,1651200
1789632608,189878456,284776387,197848098,6255944,9026508,,,,,1,1747200,1651200
1789632613,189878876,284776387,197848520,6253268,9028300,,,,,1,1747200,1651200
1789632619,189880718,284776387,197850369,6249432,9039032,,,,,1,1747200,1651200
1789632624,189880940,284776387,197850593,6248304,9040376,,,,,1,1747200,1651200
1789632629,189881094,284776387,197850747,6245368,9040888,,,,,1,1747200,1651200
1789632634,189881210,284776387,197850864,6243636,9041400,,,,,1,1747200,1651200
1789632639,189882178,284776387,197851865,6240736,9044996,,,,,1,1747200,1651200
1789632644,189882626,284776387,197852506,6176764,9046788,13747,56092,185,133,1,1747200,1651200
1789632649,189883778,284789284,197853736,6244960,8999940,13747,206683,185,595,1,1747200,1651200
1789632655,189887312,284841119,197857990,6181024,8805380,13747,341747,313,1051,1,1747200,1651200
1789632660,189892555,284870844,197863641,6237784,8706328,13747,348459,624,2081,1,1747200,1651200
1789632665,189899360,284886598,197870984,6272888,8669976,13747,358995,1035,3175,1,1747200,1651200
1789632670,189904006,284898380,197876071,6383704,8548676,13747,369361,1436,4314,1,1747200,1651200
1789632675,189918645,284981078,197933879,1541244,8432052,13747,1779783,44714,5715,1,1747200,1651200
1789632680,189968116,285021529,197983573,1543028,8430044,13747,3125165,86993,7249,1,1747200,1651200
1789632685,189971205,285021857,197986734,1474748,8404828,13747,4378749,87069,8727,1,1747200,1651200
1789632690,189974089,285021857,197989690,1452112,8416364,13747,5417442,87136,10211,1,1747200,1651200
1789632695,189986931,285025671,198003142,1581112,8411324,13747,6402240,87224,11707,1,1747200,1651200
1789632700,189990588,285025776,198007058,1541620,8427348,13747,7865648,87378,13183,1,1747200,1651200
1789632706,189992461,285025922,198009099,1540796,8435084,13747,9297975,87561,14647,1,1747200,1651200
1789632711,189996480,285029375,198013497,1510760,8436244,13747,10643440,87846,16118,1,1747200,1651200
1789632716,190020354,285035410,198038447,1512852,8507372,13747,11832915,88166,17597,1,1747200,1651200
1789632721,190085949,285171758,198109076,1261756,8406616,13747,12055122,88212,18616,1,1747200,1651200
1789632727,190114562,285366276,198139147,1206732,8108268,13747,12150615,103901,19902,1,1747200,1651200
1789632733,190135146,285772758,198163492,1040484,6756288,13747,12216241,109945,20755,1,1747200,1651200
1789632738,190219168,286143940,198254169,1006788,6151084,13747,12294266,141845,21723,1,1747200,1651200
1789632744,190325107,286371495,198366565,954332,6007624,13747,12372244,235450,22851,1,1747200,1651200
1789632750,190454801,286621342,198503754,853456,5787676,13747,12436209,313553,23861,1,1747200,1651200
1789632756,190562253,286936992,198619404,848856,5276112,13747,12465166,377013,24598,1,1747200,1651200
1789632761,190728262,287149339,198790062,975584,5278536,13747,12492071,497126,25487,1,1747200,1651200
1789632767,191018768,287367217,199083321,878544,5863380,13747,12549205,748418,26752,1,1747200,1651200
1789632772,191205076,287609935,199277441,902088,5854192,13747,12585909,916644,27822,1,1747200,1651200
1789632777,191327725,287807942,199405683,867880,5797708,13747,12609180,1001598,28746,1,1747200,1651200
1789632783,191440029,287974843,199520540,1208208,5672852,13747,12623250,1088001,29664,1,1747200,1651200
1789632788,191766851,288117764,199849828,1188292,6484756,13747,12643306,1402003,30901,1,1747200,1651200
1789632794,191921269,288395697,200009423,1007608,6260416,13747,12685192,1483446,31721,1,1747200,1651200
1789632799,192087358,288722947,200180463,1123016,5863152,13747,12721288,1630473,32733,2,1747200,1651200
1789632804,192374322,288826147,200468268,1101928,7257024,13747,12888452,1878334,34023,2,1747200,1651200
1789632810,192517050,289067099,200614971,1050536,7342332,13747,12994139,1962030,35093,2,1747200,1651200
1789632816,192612717,289322277,200715208,1050932,6924672,13747,13028702,2014765,36155,2,1747200,1651200
1789632821,192939001,289576144,201044469,1067724,7380564,13747,13062180,2329601,37550,2,1747200,1651200
1789632826,193223265,289639118,201330333,1282360,9021180,13747,13867149,2604571,39021,2,1747200,1651200
1789632832,193240427,289700620,201348936,1361456,8850684,13747,15086519,2605090,40488,2,1747200,1651200
1789632837,193251849,289756249,201361328,1452492,8679732,13747,16057182,2606039,41990,2,1747200,1651200
1789632842,193275669,289763496,201385975,6250984,9109060,,,,,2,1747200,1651200
1789632847,193297053,289763496,201407963,6173412,9268412,,,,,2,1747200,1651200
1789632852,193304915,289763496,201416165,6220088,9301040,,,,,2,1747200,1651200
1789632857,193312938,289763496,201424569,6177044,9334408,,,,,2,1747200,1651200
1789632862,193315252,289763496,201426953,6168256,9348312,,,,,2,1747200,1651200
1789632867,193316921,289763496,201428740,6162172,9355768,,,,,2,1747200,1651200
1789632872,193317857,289763496,201429717,6166404,9359608,,,,,2,1747200,1651200
1789632878,193319482,289763496,201431436,6159572,9366332,,,,,2,1747200,1651200
1789632883,193348611,289763496,201462960,5407324,9489916,,,,,1,1747200,1651200
1789632888,193350009,289763496,201464397,5323632,9495676,,,,,1,1747200,1651200
1789632893,193350714,289763496,201465121,5218596,9498544,,,,,1,1747200,1651200
1789632898,193351263,289763496,201465680,5230736,9500612,,,,,1,1747200,1651200
1789632903,193351933,289763496,201466355,5431752,9503180,,,,,1,1747200,1651200
1789632908,193354412,289763496,201468910,5350324,9513432,,,,,1,1747200,1651200
1789632913,193355141,289763496,201469647,5379684,9516364,,,,,1,1747200,1651200
1789632918,193355950,289763496,201470470,5243608,9519776,,,,,1,1747200,1651200
